grid_x,grid_y,x,y,total_light,timestamp,yaw,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15
3,28,0.600000,5.600000,4426.516,1246.432,0.0,950.963,829.586,560.610,222.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,326.214,652.285,884.503
3,29,0.600000,5.800000,4405.597,1247.232,0.0,940.455,800.828,522.137,183.421,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.907,362.071,679.662,895.115
3,30,0.600000,6.000000,4376.873,1248.032,0.0,924.656,768.390,482.240,145.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.769,395.656,702.798,900.243
3,31,0.600000,6.200000,4327.101,1248.832,0.0,904.015,732.961,441.616,108.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.740,426.453,721.378,899.937
3,32,0.600000,6.400000,4257.797,1249.632,0.0,879.093,695.266,400.929,72.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,126.309,454.038,735.231,894.404
3,33,0.600000,6.600000,4170.845,1250.432,0.0,850.529,656.029,360.780,39.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,158.021,478.092,744.324,883.984
3,34,0.600000,6.800000,4068.404,1251.232,0.0,819.003,615.945,321.694,7.968,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,187.496,498.411,748.760,869.127
3,35,0.600000,7.000000,3973.423,1252.032,0.0,785.207,575.650,284.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,214.435,514.902,748.758,850.362
3,36,0.600000,7.200000,3872.999,1252.832,0.0,749.813,535.710,248.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,238.629,527.582,744.632,828.267
3,37,0.600000,7.400000,3761.496,1253.632,0.0,713.448,496.605,214.723,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,259.952,536.560,736.770,803.439
3,38,0.600000,7.600000,3641.216,1254.432,0.0,676.677,458.730,183.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,278.362,542.024,725.610,776.467
3,39,0.600000,7.800000,3536.518,1255.232,0.0,639.998,422.390,154.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.164,293.888,544.225,711.612,747.914
4,-15,0.800000,-3.000000,1144.810,1256.032,0.0,98.683,174.170,222.978,233.919,204.005,140.680,58.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.289
4,-14,0.800000,-2.800000,1189.181,1256.832,0.0,104.516,182.490,232.389,242.682,210.505,143.905,57.795,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.900
4,-13,0.800000,-2.600000,1235.756,1257.632,0.0,110.782,191.338,242.320,251.852,217.221,147.134,57.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.788
4,-12,0.800000,-2.400000,1284.644,1258.432,0.0,117.520,200.750,252.801,261.445,224.153,150.351,56.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.982
4,-11,0.800000,-2.200000,1335.956,1259.232,0.0,124.769,210.769,263.865,271.476,231.298,153.537,55.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.517
4,-10,0.800000,-2.000000,1389.803,1260.032,0.0,132.575,221.438,275.544,281.960,238.649,156.670,54.541,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.426
4,-9,0.800000,-1.800000,1446.298,1260.832,0.0,140.984,232.804,287.872,292.910,246.197,159.724,53.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.753
4,-8,0.800000,-1.600000,1505.547,1261.632,0.0,150.050,244.915,300.884,304.338,253.930,162.667,51.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.540
4,-7,0.800000,-1.400000,1567.656,1262.432,0.0,159.828,257.824,314.614,316.251,261.830,165.465,49.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.837
4,-6,0.800000,-1.200000,1632.723,1263.232,0.0,170.381,271.585,329.097,328.656,269.875,168.075,46.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.700
4,-5,0.800000,-1.000000,1700.833,1264.032,0.0,181.774,286.256,344.365,341.553,278.037,170.451,43.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.189
4,-4,0.800000,-0.800000,1772.060,1264.832,0.0,194.077,301.896,360.449,354.937,286.278,172.537,39.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.371
4,-3,0.800000,-0.600000,1846.457,1265.632,0.0,207.368,318.565,377.378,368.798,294.555,174.270,35.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.319
4,-2,0.800000,-0.400000,1924.054,1266.432,0.0,221.726,336.324,395.176,383.116,302.814,175.578,30.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79.115
4,-1,0.800000,-0.200000,2004.848,1267.232,0.0,237.238,355.235,413.860,397.860,310.988,176.382,24.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88.846
4,0,0.800000,0.000000,2088.797,1268.032,0.0,253.992,375.356,433.439,412.988,318.999,176.590,17.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.608
4,1,0.800000,0.200000,2175.811,1268.832,0.0,272.081,396.742,453.913,428.445,326.756,176.099,10.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,111.506
4,2,0.800000,0.400000,2265.738,1269.632,0.0,291.601,419.444,475.269,444.156,334.148,174.797,1.672,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,124.651
4,12,0.800000,2.400000,3473.248,1270.432,0.0,582.329,717.654,716.590,581.019,350.565,85.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87.490,352.516
4,13,0.800000,2.600000,3605.427,1271.232,0.0,621.229,752.114,738.741,587.031,341.452,64.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.458,387.406
4,14,0.800000,2.800000,3733.555,1272.032,0.0,661.431,786.281,759.037,590.227,329.373,42.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,140.151,424.663
4,15,0.800000,3.000000,3855.572,1272.832,0.0,702.588,819.639,776.943,590.199,314.123,17.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,170.647,464.173
4,16,0.800000,3.200000,3979.576,1273.632,0.0,744.262,851.601,791.896,586.562,295.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,203.972,505.736
4,17,0.800000,3.400000,4112.401,1274.432,0.0,785.914,881.509,803.320,578.967,273.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,240.080,549.056
4,18,0.800000,3.600000,4234.060,1275.232,0.0,826.906,908.656,810.653,567.132,248.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,278.837,593.731
4,19,0.800000,3.800000,4341.719,1276.032,0.0,866.513,932.307,813.377,550.859,219.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,320.011,639.244
4,20,0.800000,4.000000,4451.778,1276.832,0.0,903.937,951.730,811.046,530.063,187.539,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.238,363.257,684.967
4,21,0.800000,4.200000,4559.295,1277.632,0.0,938.334,966.230,803.323,504.786,152.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.490,408.111,730.168
4,22,0.800000,4.400000,4647.417,1278.432,0.0,968.849,975.196,790.008,475.215,115.765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,94.367,453.992,774.025
4,23,0.800000,4.600000,4713.668,1279.232,0.0,994.658,978.136,771.063,441.682,76.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,135.462,500.207,815.660
4,24,0.800000,4.800000,4740.969,1280.032,0.0,1000.000,974.721,746.632,404.659,36.557,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,178.254,545.976,854.171
4,25,0.800000,5.000000,4747.838,1280.832,0.0,1000.000,964.809,717.038,364.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,222.114,590.454,888.678
4,26,0.800000,5.200000,4771.359,1281.632,0.0,1000.000,948.468,682.779,322.638,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,266.331,632.770,918.373
4,27,0.800000,5.400000,4774.354,1282.432,0.0,1000.000,925.976,644.503,279.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,310.137,672.072,942.567
4,28,0.800000,5.600000,4756.742,1283.232,0.0,1000.000,897.811,602.975,234.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,352.740,707.567,960.728
4,29,0.800000,5.800000,4743.746,1284.032,0.0,1000.000,864.620,559.034,190.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.754,393.365,738.572,972.521
4,30,0.800000,6.000000,4727.335,1284.832,0.0,1000.000,827.181,513.551,147.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.245,431.293,764.541,977.814
4,31,0.800000,6.200000,4668.985,1285.632,0.0,976.853,786.360,467.381,106.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104.646,465.892,785.099,976.690
4,32,0.800000,6.400000,4586.964,1286.432,0.0,947.621,743.054,421.328,66.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,142.335,496.652,800.050,969.427
4,33,0.800000,6.600000,4484.795,1287.232,0.0,914.262,698.155,376.111,29.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,177.765,523.199,809.381,956.472
4,34,0.800000,6.800000,4369.923,1288.032,0.0,877.628,652.503,332.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,210.488,545.305,813.246,938.408
4,35,0.800000,7.000000,4266.856,1288.832,0.0,838.569,606.859,290.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,240.159,562.885,811.945,915.908
4,36,0.800000,7.200000,4148.961,1289.632,0.0,797.900,561.884,251.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,266.548,575.991,805.897,889.698
4,37,0.800000,7.400000,4019.085,1290.432,0.0,756.370,518.124,214.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,289.534,584.790,795.602,860.515
4,38,0.800000,7.600000,3889.508,1291.232,0.0,714.642,476.017,180.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.512,309.094,589.541,781.613,829.079
4,39,0.800000,7.800000,3769.676,1292.032,0.0,673.286,435.887,148.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.374,325.295,590.576,764.504,796.061
5,-15,1.000000,-3.000000,1164.578,1292.832,0.0,96.403,174.339,225.803,238.997,210.365,147.081,63.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.185
5,-14,1.000000,-2.800000,1210.787,1293.632,0.0,102.210,182.815,235.540,248.200,217.327,150.700,63.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.619
5,-13,1.000000,-2.600000,1259.384,1294.432,0.0,108.461,191.844,245.835,257.852,224.543,154.349,63.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.324
5,-12,1.000000,-2.400000,1310.497,1295.232,0.0,115.196,201.466,256.722,267.973,232.016,158.014,62.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.332
5,-11,1.000000,-2.200000,1364.260,1296.032,0.0,122.456,211.729,268.238,278.584,239.746,161.676,62.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.675
5,-10,1.000000,-2.000000,1420.808,1296.832,0.0,130.291,222.679,280.423,289.704,247.729,165.314,61.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.392
5,-9,1.000000,-1.800000,1480.278,1297.632,0.0,138.751,234.370,293.316,301.353,255.961,168.904,60.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.524
5,-8,1.000000,-1.600000,1542.808,1298.432,0.0,147.893,246.857,306.959,313.547,264.432,172.415,58.585,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.118
5,-7,1.000000,-1.400000,1608.532,1299.232,0.0,157.779,260.199,321.395,326.301,273.129,175.812,56.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.227
5,-6,1.000000,-1.200000,1677.583,1300.032,0.0,168.477,274.459,336.665,339.628,282.033,179.054,54.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.908
5,-5,1.000000,-1.000000,1750.083,1300.832,0.0,180.060,289.705,352.814,353.536,291.117,182.092,51.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.226
5,-4,1.000000,-0.800000,1826.145,1301.632,0.0,192.606,306.005,369.881,368.027,300.350,184.870,48.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.252
5,-3,1.000000,-0.600000,1905.864,1302.432,0.0,206.203,323.433,387.908,383.099,309.690,187.322,44.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.068
5,-2,1.000000,-0.400000,1989.314,1303.232,0.0,220.942,342.062,406.930,398.740,319.083,189.375,39.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.759
5,-1,1.000000,-0.200000,2076.538,1304.032,0.0,236.921,361.970,426.978,414.927,328.465,190.941,33.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,82.425
5,0,1.000000,0.000000,2167.540,1304.832,0.0,254.247,383.232,448.076,431.626,337.758,191.923,27.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93.171
5,1,1.000000,0.200000,2262.277,1305.632,0.0,273.028,405.923,470.238,448.786,346.866,192.209,20.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,105.116
5,2,1.000000,0.400000,2360.644,1306.432,0.0,293.380,430.111,493.463,466.339,355.675,191.676,11.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118.385
5,3,1.000000,0.600000,2462.459,1307.232,0.0,315.422,455.861,517.736,484.193,364.051,190.183,1.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,133.117
5,12,1.000000,2.400000,3680.459,1308.032,0.0,606.333,758.021,765.322,627.564,385.733,104.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.786,357.577
5,13,1.000000,2.600000,3831.634,1308.832,0.0,649.527,797.214,791.459,635.925,377.081,82.913,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,102.082,395.432
5,14,1.000000,2.800000,3979.283,1309.632,0.0,694.477,836.372,815.716,641.196,365.060,58.772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131.532,436.159
5,15,1.000000,3.000000,4121.035,1310.432,0.0,740.822,874.911,837.453,642.868,349.392,31.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,164.271,479.671
5,16,1.000000,3.200000,4254.229,1311.232,0.0,788.081,912.142,855.986,640.446,329.854,1.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,200.376,525.786
5,17,1.000000,3.400000,4407.358,1312.032,0.0,835.647,947.287,870.600,633.478,306.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,239.842,574.203
5,18,1.000000,3.600000,4550.176,1312.832,0.0,882.781,979.488,880.588,621.577,278.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,282.565,624.488
5,19,1.000000,3.800000,4669.836,1313.632,0.0,928.622,1000.000,885.280,604.462,247.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,328.317,676.065
5,20,1.000000,4.000000,4760.709,1314.432,0.0,972.207,1000.000,884.090,581.986,211.713,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.780,376.729,728.205
5,21,1.000000,4.200000,4856.848,1315.232,0.0,1000.000,1000.000,876.560,554.161,172.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.894,427.285,780.042
5,22,1.000000,4.400000,4913.906,1316.032,0.0,1000.000,1000.000,862.402,521.184,131.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.262,479.308,830.582
5,23,1.000000,4.600000,4958.241,1316.832,0.0,1000.000,1000.000,841.536,483.439,87.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,135.424,531.977,878.746
5,24,1.000000,4.800000,4988.626,1317.632,0.0,1000.000,1000.000,814.110,441.497,41.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,183.767,584.344,923.410
5,25,1.000000,5.000000,5008.980,1318.432,0.0,1000.000,1000.000,780.512,396.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,233.540,635.369,963.467
5,26,1.000000,5.200000,5055.182,1319.232,0.0,1000.000,1000.000,741.354,348.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,283.876,683.972,997.893
5,27,1.000000,5.400000,5058.786,1320.032,0.0,1000.000,1000.000,697.447,298.431,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,333.827,729.082,1000.000
5,28,1.000000,5.600000,5024.038,1320.832,0.0,1000.000,974.065,649.749,248.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,382.411,769.707,1000.000
5,29,1.000000,5.800000,4994.686,1321.632,0.0,1000.000,935.540,599.314,198.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.103,428.663,804.990,1000.000
5,30,1.000000,6.000000,4968.539,1322.432,0.0,1000.000,892.100,547.226,149.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.031,471.692,834.255,1000.000
5,31,1.000000,6.200000,4928.131,1323.232,0.0,1000.000,844.834,494.542,102.372,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118.615,510.720,857.049,1000.000
5,32,1.000000,6.400000,4874.622,1324.032,0.0,1000.000,794.869,442.241,58.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,161.093,545.127,873.153,1000.000
5,33,1.000000,6.600000,4793.668,1324.832,0.0,984.277,743.301,391.184,17.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,200.806,574.474,882.583,1000.000
5,34,1.000000,6.800000,4696.082,1325.632,0.0,941.539,691.153,342.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,237.220,598.510,885.570,1000.000
5,35,1.000000,7.000000,4588.889,1326.432,0.0,896.249,639.332,295.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,269.942,617.170,882.528,988.147
5,36,1.000000,7.200000,4450.152,1327.232,0.0,849.396,588.606,251.892,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,298.723,630.559,874.009,956.968
5,37,1.000000,7.400000,4298.558,1328.032,0.0,801.874,539.596,211.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,323.453,638.921,860.664,922.585
5,38,1.000000,7.600000,4160.679,1328.832,0.0,754.458,492.777,174.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.236,344.143,642.616,843.193,885.874
5,39,1.000000,7.800000,4021.121,1329.632,0.0,707.792,448.487,140.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.225,360.913,642.081,822.312,847.639
6,-15,1.200000,-3.000000,1183.566,1330.432,0.0,93.835,174.217,228.395,243.954,216.742,153.626,68.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.847
6,-14,1.200000,-2.800000,1231.599,1331.232,0.0,99.593,182.828,238.447,253.599,224.181,157.662,69.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.080
6,-13,1.200000,-2.600000,1282.209,1332.032,0.0,105.802,192.016,249.095,263.738,231.916,161.757,69.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.577
6,-12,1.200000,-2.400000,1335.548,1332.832,0.0,112.504,201.827,260.378,274.394,239.952,165.898,69.226,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.368
6,-11,1.200000,-2.200000,1391.770,1333.632,0.0,119.745,212.309,272.339,285.595,248.291,170.070,68.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.489
6,-10,1.200000,-2.000000,1451.037,1334.432,0.0,127.574,223.517,285.022,297.364,256.937,174.253,68.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.977
6,-9,1.200000,-1.800000,1513.515,1335.232,0.0,136.048,235.508,298.475,309.728,265.888,178.423,67.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.876
6,-8,1.200000,-1.600000,1579.372,1336.032,0.0,145.228,248.344,312.746,322.710,275.139,182.552,66.421,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.233
6,-7,1.200000,-1.400000,1648.780,1336.832,0.0,155.179,262.093,327.886,336.333,284.681,186.605,64.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.105
6,-6,1.200000,-1.200000,1721.907,1337.632,0.0,165.977,276.827,343.949,350.617,294.499,190.542,62.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.551
6,-5,1.200000,-1.000000,1798.920,1338.432,0.0,177.701,292.622,360.987,365.579,304.574,194.314,60.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.639
6,-4,1.200000,-0.800000,1879.976,1339.232,0.0,190.439,309.559,379.054,381.232,314.876,197.865,57.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.447
6,-3,1.200000,-0.600000,1965.219,1340.032,0.0,204.288,327.725,398.202,397.581,325.368,201.128,53.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.059
6,-2,1.200000,-0.400000,2054.776,1340.832,0.0,219.352,347.209,418.484,414.625,336.000,204.026,49.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.571
6,-1,1.200000,-0.200000,2148.745,1341.632,0.0,235.743,368.104,439.944,432.352,346.711,206.468,44.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.088
6,0,1.200000,0.000000,2247.189,1342.432,0.0,253.583,390.506,462.623,450.737,357.422,208.350,38.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.730
6,1,1.200000,0.200000,2350.124,1343.232,0.0,273.001,414.510,486.554,469.739,368.039,209.553,31.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,97.625
6,2,1.200000,0.400000,2457.504,1344.032,0.0,294.134,440.209,511.756,489.298,378.444,209.941,22.804,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,110.918
6,3,1.200000,0.600000,2569.208,1344.832,0.0,317.127,467.693,538.230,509.330,388.498,209.359,13.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,125.766
6,12,1.200000,2.400000,3900.233,1345.632,0.0,630.147,800.245,817.694,678.604,425.114,126.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.322,360.813
6,13,1.200000,2.600000,4073.147,1346.432,0.0,678.057,844.820,848.518,689.877,417.235,104.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88.848,401.775
6,14,1.200000,2.800000,4243.359,1347.232,0.0,728.294,889.720,877.491,697.781,405.533,78.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120.010,446.203
6,15,1.200000,3.000000,4408.145,1348.032,0.0,780.487,934.286,903.853,701.683,389.639,49.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,155.021,494.059
6,16,1.200000,3.200000,4564.397,1348.832,0.0,834.123,977.724,926.772,700.953,369.240,16.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,194.028,545.193
6,17,1.200000,3.400000,4709.400,1349.632,0.0,888.522,1000.000,945.365,694.997,344.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,237.091,599.315
6,18,1.200000,3.600000,4839.132,1350.432,0.0,942.837,1000.000,958.733,683.294,314.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,284.151,655.971
6,19,1.200000,3.800000,4956.419,1351.232,0.0,996.051,1000.000,966.016,665.445,279.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,335.003,714.523
6,20,1.200000,4.000000,5011.085,1352.032,0.0,1000.000,1000.000,966.437,641.211,240.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,389.269,774.136
6,21,1.200000,4.200000,5079.746,1352.832,0.0,1000.000,1000.000,959.375,610.557,196.488,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.168,446.374,833.785
6,22,1.200000,4.400000,5146.870,1353.632,0.0,1000.000,1000.000,944.415,573.681,149.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.630,505.543,892.271
6,23,1.200000,4.600000,5199.434,1354.432,0.0,1000.000,1000.000,921.410,531.028,99.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,133.624,565.799,948.258
6,24,1.200000,4.800000,5235.566,1355.232,0.0,1000.000,1000.000,890.509,483.287,47.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,188.437,625.988,1000.000
6,25,1.200000,5.000000,5213.532,1356.032,0.0,1000.000,1000.000,852.175,431.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,245.164,684.825,1000.000
6,26,1.200000,5.200000,5227.214,1356.832,0.0,1000.000,1000.000,807.171,376.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,302.743,740.953,1000.000
6,27,1.200000,5.400000,5228.955,1357.632,0.0,1000.000,1000.000,756.517,319.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,359.996,793.025,1000.000
6,28,1.200000,5.600000,5218.714,1358.432,0.0,1000.000,1000.000,701.428,261.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,415.695,839.782,1000.000
6,29,1.200000,5.800000,5228.791,1359.232,0.0,1000.000,1000.000,643.235,204.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.065,468.631,880.141,1000.000
6,30,1.200000,6.000000,5211.729,1360.032,0.0,1000.000,963.817,583.301,149.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.417,517.685,913.258,1000.000
6,31,1.200000,6.200000,5163.685,1360.832,0.0,1000.000,908.815,522.939,96.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,135.098,561.894,938.581,1000.000
6,32,1.200000,6.400000,5100.608,1361.632,0.0,1000.000,850.912,463.346,46.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,183.169,600.502,955.870,1000.000
6,33,1.200000,6.600000,5024.212,1362.432,0.0,1000.000,791.470,405.553,1.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,227.828,632.991,965.190,1000.000
6,34,1.200000,6.800000,4976.546,1363.232,0.0,1000.000,731.732,350.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,268.443,659.092,966.882,1000.000
6,35,1.200000,7.000000,4874.573,1364.032,0.0,958.431,672.778,298.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,304.565,678.776,961.515,1000.000
6,36,1.200000,7.200000,4748.124,1364.832,0.0,904.324,615.498,250.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,335.932,692.225,949.824,1000.000
