time,x,y,z,yaw,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw,setpoint_speed,current_speed,mode,distance_to_target,light_intensity,gradient_angle,gradient_magnitude
14.464,-1.912554,-0.975550,1.455112,0.690527,-1.519509,-0.923319,2.000000,2.069716,0.150,0.326,EXPLORING,9.182,218.3,-1000.0,69.7408
14.496,-1.902181,-0.974601,1.455737,0.706299,-1.515858,-0.920204,2.000000,2.074516,0.150,0.326,EXPLORING,9.178,218.7,-1000.0,24.4556
14.528,-1.891829,-0.973649,1.456447,0.722048,-1.512255,-0.917031,2.000000,2.079316,0.150,0.325,EXPLORING,9.173,219.1,-1000.0,24.4556
14.560,-1.881500,-0.972691,1.457238,0.737772,-1.508704,-0.913803,2.000000,2.084116,0.150,0.324,EXPLORING,9.168,219.5,-1000.0,24.4556
14.592,-1.871195,-0.971728,1.458106,0.753470,-1.505203,-0.910519,2.000000,2.088916,0.150,0.324,EXPLORING,9.163,219.8,-1000.0,24.4556
14.624,-1.860916,-0.970760,1.459049,0.769140,-1.501754,-0.907180,2.000000,2.093716,0.150,0.323,EXPLORING,9.158,220.0,-1000.0,24.4556
14.656,-1.850662,-0.969785,1.460062,0.784778,-1.498358,-0.903788,2.000000,2.098516,0.150,0.322,EXPLORING,9.154,220.2,-1000.0,24.4556
14.688,-1.840434,-0.968802,1.461144,0.800381,-1.495015,-0.900344,2.000000,2.103316,0.150,0.321,EXPLORING,9.149,220.4,-1000.0,24.4556
14.720,-1.830231,-0.967811,1.462292,0.815945,-1.491726,-0.896848,2.000000,2.108116,0.150,0.320,EXPLORING,9.144,220.5,-1000.0,24.4556
14.752,-1.820054,-0.966809,1.463501,0.831465,-1.488492,-0.893301,2.000000,2.112916,0.150,0.320,EXPLORING,9.139,220.6,-1000.0,24.4556
14.784,-1.809902,-0.965798,1.464771,0.846940,-1.485313,-0.889704,2.000000,2.117716,0.150,0.319,EXPLORING,9.134,220.6,-1000.0,24.4556
14.816,-1.799774,-0.964774,1.466098,0.862365,-1.482190,-0.886059,2.000000,2.122516,0.150,0.318,EXPLORING,9.130,220.5,-1000.0,24.4556
14.848,-1.789671,-0.963739,1.467480,0.877738,-1.479123,-0.882367,2.000000,2.127316,0.150,0.317,EXPLORING,9.125,220.5,-1000.0,24.4556
14.880,-1.779591,-0.962691,1.468914,0.893056,-1.476113,-0.878627,2.000000,2.132116,0.150,0.317,EXPLORING,9.120,220.3,-1000.0,24.4556
14.912,-1.769534,-0.961630,1.470399,0.908318,-1.473161,-0.874843,2.000000,2.136916,0.150,0.316,EXPLORING,9.115,220.2,-1000.0,24.4556
14.944,-1.759498,-0.960555,1.471933,0.923520,-1.470267,-0.871014,2.000000,2.141716,0.150,0.316,EXPLORING,9.111,219.9,-1000.0,24.4556
14.976,-1.749481,-0.959464,1.473514,0.938661,-1.467430,-0.867141,2.000000,2.146516,0.150,0.315,EXPLORING,9.106,219.7,-1000.0,24.4556
15.008,-1.739483,-0.958358,1.475140,0.953739,-1.464653,-0.863226,2.000000,2.151316,0.150,0.314,EXPLORING,9.101,219.4,-1000.0,24.4556
15.040,-1.729503,-0.957235,1.476809,0.968753,-1.461935,-0.859270,2.000000,2.156116,0.150,0.314,EXPLORING,9.096,219.0,-1000.0,24.4556
15.072,-1.719537,-0.956095,1.478520,0.983701,-1.459276,-0.855274,2.000000,2.160916,0.150,0.314,EXPLORING,9.092,218.6,-1000.0,24.4556
15.104,-1.709585,-0.954937,1.480271,0.998583,-1.456676,-0.851239,2.000000,2.165716,0.150,0.313,EXPLORING,9.087,218.2,-1000.0,24.4556
15.136,-1.699645,-0.953759,1.482062,1.013396,-1.454137,-0.847165,2.000000,2.170516,0.150,0.313,EXPLORING,9.082,217.7,-1000.0,24.4556
15.168,-1.689715,-0.952560,1.483890,1.028140,-1.451659,-0.843055,2.000000,2.175316,0.150,0.313,EXPLORING,9.078,217.2,-1000.0,24.4556
15.200,-1.679794,-0.951340,1.485754,1.042814,-1.449240,-0.838908,2.000000,2.180116,0.150,0.312,EXPLORING,9.073,216.6,-1000.0,24.4556
15.232,-1.669880,-0.950096,1.487654,1.057417,-1.446883,-0.834727,2.000000,2.184916,0.150,0.312,EXPLORING,9.069,216.0,-1000.0,24.4556
15.264,-1.659971,-0.948829,1.489588,1.071948,-1.444587,-0.830512,2.000000,2.189716,0.150,0.312,EXPLORING,9.064,215.4,-1000.0,24.4556
15.296,-1.650066,-0.947535,1.491554,1.086406,-1.442351,-0.826264,2.000000,2.194516,0.150,0.312,EXPLORING,9.059,214.7,-1000.0,24.4556
15.328,-1.640164,-0.946215,1.493552,1.100790,-1.440178,-0.821985,2.000000,2.199316,0.150,0.312,EXPLORING,9.055,214.0,-1000.0,24.4556
15.360,-1.630264,-0.944865,1.495579,1.115100,-1.438065,-0.817675,2.000000,2.204116,0.150,0.312,EXPLORING,9.050,213.2,-1000.0,24.4556
15.392,-1.620366,-0.943486,1.497636,1.129335,-1.436014,-0.813335,2.000000,-0.961569,0.150,0.312,SEEKING,9.046,212.4,-55.1,51.6547
15.424,-1.610445,-0.941992,1.499711,1.142999,-1.432032,-0.804600,2.000000,-0.961569,0.300,0.314,SEEKING,9.042,211.6,-55.1,51.6547
15.456,-1.600470,-0.940262,1.501790,1.155474,-1.428158,-0.795816,2.000000,-0.961569,0.300,0.316,SEEKING,9.033,210.9,-55.1,51.6547
15.488,-1.590482,-0.938442,1.503891,1.167509,-1.424391,-0.786986,2.000000,-0.961569,0.300,0.317,SEEKING,9.024,210.2,-55.1,51.6547
15.520,-1.580468,-0.936474,1.506006,1.178832,-1.420723,-0.778114,2.000000,-0.961569,0.300,0.319,SEEKING,9.015,209.6,-55.1,51.6547
15.552,-1.570435,-0.934382,1.508139,1.189574,-1.417152,-0.769204,2.000000,-0.961569,0.300,0.320,SEEKING,9.006,209.0,-55.1,51.6547
15.584,-1.560384,-0.932157,1.510290,1.199699,-1.413670,-0.760257,2.000000,-0.961569,0.300,0.322,SEEKING,8.998,208.4,-55.1,51.6547
15.616,-1.550317,-0.929801,1.512459,1.209240,-1.410274,-0.751278,2.000000,-0.961569,0.300,0.323,SEEKING,8.989,207.8,-55.1,51.6547
15.648,-1.540235,-0.927313,1.514648,1.218202,-1.406959,-0.742268,2.000000,-0.961569,0.300,0.325,SEEKING,8.981,207.3,-55.1,51.6547
15.680,-1.530140,-0.924692,1.516856,1.226601,-1.403720,-0.733231,2.000000,-0.961569,0.300,0.326,SEEKING,8.972,206.9,-55.1,51.6547
15.712,-1.520035,-0.921939,1.519083,1.234450,-1.400551,-0.724169,2.000000,-0.961569,0.300,0.327,SEEKING,8.963,206.5,-55.1,51.6547
15.744,-1.509922,-0.919053,1.521332,1.241762,-1.397449,-0.715084,2.000000,-0.961569,0.300,0.329,SEEKING,8.955,206.1,-55.1,51.6547
15.776,-1.499802,-0.916033,1.523601,1.248550,-1.394409,-0.705978,2.000000,-0.961569,0.300,0.330,SEEKING,8.947,205.8,-55.1,51.6547
15.808,-1.489678,-0.912881,1.525890,1.254829,-1.391426,-0.696854,2.000000,-0.722579,0.300,0.331,SEEKING,8.938,205.5,-41.4,41.4299
15.840,-1.479527,-0.909610,1.528199,1.261577,-1.388505,-0.687709,2.000000,-0.722579,0.300,0.333,SEEKING,8.930,205.2,-41.4,41.4299
15.872,-1.469375,-0.906202,1.530528,1.267812,-1.385640,-0.678546,2.000000,-0.722579,0.300,0.335,SEEKING,8.922,204.9,-41.4,41.4299
15.904,-1.459225,-0.902661,1.532875,1.273567,-1.382829,-0.669367,2.000000,-0.722579,0.300,0.336,SEEKING,8.913,204.7,-41.4,41.4299
15.936,-1.449081,-0.898987,1.535239,1.278845,-1.380066,-0.660173,2.000000,-0.722579,0.300,0.337,SEEKING,8.905,204.5,-41.4,41.4299
15.968,-1.438945,-0.895183,1.537619,1.283661,-1.377347,-0.650966,2.000000,-0.722579,0.300,0.338,SEEKING,8.897,204.4,-41.4,41.4299
16.000,-1.428819,-0.891249,1.540013,1.288023,-1.374668,-0.641748,2.000000,-0.722579,0.300,0.339,SEEKING,8.889,204.4,-41.4,41.4299
16.032,-1.418705,-0.887189,1.542420,1.291941,-1.372026,-0.632519,2.000000,-0.722579,0.300,0.341,SEEKING,8.880,204.4,-41.4,41.4299
16.064,-1.408607,-0.883006,1.544836,1.295423,-1.369416,-0.623280,2.000000,-0.722579,0.300,0.342,SEEKING,8.872,204.4,-41.4,41.4299
16.096,-1.398525,-0.878701,1.547259,1.298475,-1.366833,-0.614034,2.000000,-0.328108,0.300,0.343,SEEKING,8.864,204.5,-18.8,31.3673
16.128,-1.388440,-0.874291,1.549686,1.301946,-1.364283,-0.604779,2.000000,-0.328108,0.300,0.344,SEEKING,8.856,204.6,-18.8,31.3673
16.160,-1.378375,-0.869764,1.552115,1.304976,-1.361762,-0.595516,2.000000,-0.328108,0.300,0.345,SEEKING,8.848,204.7,-18.8,31.3673
16.192,-1.368332,-0.865125,1.554542,1.307586,-1.359264,-0.586247,2.000000,-0.328108,0.300,0.346,SEEKING,8.840,204.9,-18.8,31.3673
16.224,-1.358315,-0.860379,1.556964,1.309774,-1.356786,-0.576972,2.000000,-0.328108,0.300,0.346,SEEKING,8.832,205.1,-18.8,31.3673
16.256,-1.348323,-0.855530,1.559379,1.311543,-1.354325,-0.567693,2.000000,-0.328108,0.300,0.347,SEEKING,8.824,205.4,-18.8,31.3673
16.288,-1.338357,-0.850582,1.561784,1.312893,-1.351877,-0.558410,2.000000,-0.328108,0.300,0.348,SEEKING,8.816,205.7,-18.8,31.3673
16.320,-1.328419,-0.845540,1.564175,1.313823,-1.349437,-0.549125,2.000000,-0.328108,0.300,0.348,SEEKING,8.808,206.1,-18.8,31.3673
16.352,-1.318510,-0.840407,1.566551,1.314335,-1.347002,-0.539839,2.000000,-0.328108,0.300,0.349,SEEKING,8.800,206.6,-18.8,31.3673
16.384,-1.308628,-0.835187,1.568908,1.314426,-1.344567,-0.530553,2.000000,-0.328108,0.300,0.349,SEEKING,8.792,207.1,-18.8,31.3673
16.416,-1.298775,-0.829886,1.571246,1.314099,-1.342130,-0.521268,2.000000,-0.328108,0.300,0.350,SEEKING,8.784,207.6,-18.8,31.3673
16.448,-1.288949,-0.824507,1.573561,1.313353,-1.339686,-0.511984,2.000000,-0.328108,0.300,0.350,SEEKING,8.775,208.3,-18.8,31.3673
16.480,-1.279151,-0.819054,1.575853,1.312189,-1.337231,-0.502703,2.000000,-0.328108,0.300,0.350,SEEKING,8.767,209.0,-18.8,31.3673
16.512,-1.269379,-0.813530,1.578119,1.310607,-1.334761,-0.493426,2.000000,-0.328108,0.300,0.351,SEEKING,8.759,209.7,-18.8,31.3673
16.544,-1.259632,-0.807938,1.580360,1.308610,-1.332273,-0.484154,2.000000,-0.328108,0.300,0.351,SEEKING,8.751,210.5,-18.8,31.3673
16.576,-1.249909,-0.802281,1.582575,1.306199,-1.329762,-0.474889,2.000000,-0.328108,0.300,0.352,SEEKING,8.743,211.4,-18.8,31.3673
16.608,-1.240208,-0.796562,1.584763,1.303375,-1.327226,-0.465630,2.000000,-0.328108,0.300,0.352,SEEKING,8.735,212.3,-18.8,31.3673
16.640,-1.230527,-0.790781,1.586925,1.300141,-1.324659,-0.456379,2.000000,-0.328108,0.300,0.352,SEEKING,8.727,213.3,-18.8,31.3673
16.672,-1.220865,-0.784939,1.589060,1.296497,-1.322058,-0.447138,2.000000,-0.328108,0.300,0.353,SEEKING,8.719,214.3,-18.8,31.3673
16.704,-1.211219,-0.779038,1.591171,1.292446,-1.319421,-0.437908,2.000000,-0.328108,0.300,0.353,SEEKING,8.711,215.4,-18.8,31.3673
16.736,-1.201587,-0.773076,1.593256,1.287989,-1.316742,-0.428689,2.000000,-0.328108,0.300,0.354,SEEKING,8.703,216.6,-18.8,31.3673
16.768,-1.191967,-0.767054,1.595319,1.283128,-1.314018,-0.419484,2.000000,-0.328108,0.300,0.355,SEEKING,8.695,217.8,-18.8,31.3673
16.800,-1.182357,-0.760970,1.597360,1.277864,-1.311246,-0.410292,2.000000,-0.328108,0.300,0.355,SEEKING,8.687,219.0,-18.8,31.3673
16.832,-1.172754,-0.754822,1.599380,1.272196,-1.308422,-0.401117,2.000000,-0.328108,0.300,0.356,SEEKING,8.679,220.3,-18.8,31.3673
16.864,-1.163157,-0.748612,1.601383,1.266146,-1.305542,-0.391959,2.000000,-0.328108,0.300,0.357,SEEKING,8.671,221.7,-18.8,31.3673
16.896,-1.153565,-0.742345,1.603370,1.259742,-1.302604,-0.382820,2.000000,-0.328108,0.300,0.358,SEEKING,8.662,223.1,-18.8,31.3673
16.928,-1.143976,-0.736022,1.605345,1.253013,-1.299604,-0.373701,2.000000,-0.328108,0.300,0.359,SEEKING,8.654,224.5,-18.8,31.3673
16.960,-1.134390,-0.729646,1.607309,1.245985,-1.296541,-0.364603,2.000000,-0.328108,0.300,0.360,SEEKING,8.646,226.0,-18.8,31.3673
16.992,-1.124807,-0.723219,1.609265,1.238680,-1.293411,-0.355527,2.000000,-0.328108,0.300,0.361,SEEKING,8.638,227.4,-18.8,31.3673
17.024,-1.115225,-0.716742,1.611215,1.231120,-1.290212,-0.346476,2.000000,-0.328108,0.300,0.361,SEEKING,8.629,228.9,-18.8,31.3673
17.056,-1.105644,-0.710217,1.613160,1.223324,-1.286943,-0.337450,2.000000,-0.328108,0.300,0.362,SEEKING,8.621,230.4,-18.8,31.3673
17.088,-1.096064,-0.703644,1.615104,1.215311,-1.283602,-0.328450,2.000000,-0.328108,0.300,0.363,SEEKING,8.612,232.0,-18.8,31.3673
17.120,-1.086486,-0.697024,1.617045,1.207098,-1.280187,-0.319478,2.000000,-0.328108,0.300,0.364,SEEKING,8.604,233.5,-18.8,31.3673
17.152,-1.076910,-0.690359,1.618987,1.198701,-1.276697,-0.310535,2.000000,-0.328108,0.300,0.365,SEEKING,8.595,235.1,-18.8,31.3673
17.184,-1.067337,-0.683649,1.620928,1.190136,-1.273130,-0.301622,2.000000,0.900434,0.300,0.365,SEEKING,8.587,236.6,51.6,37.0932
17.216,-1.057735,-0.676861,1.622866,1.182003,-1.269491,-0.292738,2.000000,0.900434,0.300,0.367,SEEKING,8.578,238.1,51.6,37.0932
17.248,-1.048115,-0.670014,1.624800,1.174193,-1.265782,-0.283883,2.000000,0.900434,0.300,0.369,SEEKING,8.570,239.6,51.6,37.0932
17.280,-1.038480,-0.663108,1.626732,1.166691,-1.262008,-0.275057,2.000000,0.900434,0.300,0.370,SEEKING,8.561,241.0,51.6,37.0932
17.312,-1.028832,-0.656147,1.628661,1.159480,-1.258170,-0.266257,2.000000,0.900434,0.300,0.372,SEEKING,8.553,242.4,51.6,37.0932
17.344,-1.019174,-0.649134,1.630586,1.152545,-1.254270,-0.257485,2.000000,0.900434,0.300,0.373,SEEKING,8.544,243.8,51.6,37.0932
17.376,-1.009509,-0.642073,1.632505,1.145874,-1.250313,-0.248739,2.000000,0.900434,0.300,0.374,SEEKING,8.535,245.1,51.6,37.0932
17.408,-0.999840,-0.634966,1.634418,1.139454,-1.246299,-0.240018,2.000000,0.900434,0.300,0.375,SEEKING,8.527,246.4,51.6,37.0932
17.440,-0.990170,-0.627818,1.636323,1.133271,-1.242232,-0.231322,2.000000,0.900434,0.300,0.376,SEEKING,8.518,247.7,51.6,37.0932
17.472,-0.980501,-0.620632,1.638218,1.127314,-1.238112,-0.222651,2.000000,0.900434,0.300,0.376,SEEKING,8.509,249.0,51.6,37.0932
17.504,-0.970836,-0.613413,1.640101,1.121573,-1.233943,-0.214003,2.000000,0.900434,0.300,0.377,SEEKING,8.500,250.2,51.6,37.0932
17.536,-0.961178,-0.606165,1.641971,1.116035,-1.229727,-0.205379,2.000000,0.900434,0.300,0.377,SEEKING,8.491,251.4,51.6,37.0932
17.568,-0.951529,-0.598894,1.643825,1.110691,-1.225464,-0.196777,2.000000,0.900434,0.300,0.378,SEEKING,8.483,252.6,51.6,37.0932
17.600,-0.941892,-0.591603,1.645662,1.105532,-1.221157,-0.188198,2.000000,0.900434,0.300,0.378,SEEKING,8.474,253.8,51.6,37.0932
17.632,-0.932268,-0.584299,1.647480,1.100547,-1.216807,-0.179640,2.000000,0.900434,0.300,0.378,SEEKING,8.465,254.9,51.6,37.0932
17.664,-0.922659,-0.576985,1.649276,1.095727,-1.212416,-0.171103,2.000000,0.900434,0.300,0.377,SEEKING,8.456,256.0,51.6,37.0932
17.696,-0.913068,-0.569669,1.651051,1.091066,-1.207985,-0.162587,2.000000,0.900434,0.300,0.377,SEEKING,8.447,257.1,51.6,37.0932
17.728,-0.903496,-0.562354,1.652801,1.086555,-1.203516,-0.154090,2.000000,0.900434,0.300,0.376,SEEKING,8.438,258.2,51.6,37.0932
17.760,-0.893944,-0.555046,1.654526,1.082187,-1.199010,-0.145614,2.000000,0.900434,0.300,0.376,SEEKING,8.429,259.3,51.6,37.0932
17.792,-0.884413,-0.547749,1.656226,1.077957,-1.194468,-0.137156,2.000000,0.900434,0.300,0.375,SEEKING,8.420,260.4,51.6,37.0932
17.824,-0.874903,-0.540468,1.657899,1.073859,-1.189891,-0.128717,2.000000,0.900434,0.300,0.374,SEEKING,8.411,261.4,51.6,37.0932
17.856,-0.865415,-0.533208,1.659545,1.069888,-1.185281,-0.120297,2.000000,0.900434,0.300,0.373,SEEKING,8.403,262.5,51.6,37.0932
17.888,-0.855950,-0.525971,1.661164,1.066040,-1.180638,-0.111894,2.000000,1.302103,0.300,0.372,SEEKING,8.394,263.5,74.6,63.4223
17.920,-0.846472,-0.518718,1.662749,1.062614,-1.175967,-0.103507,2.000000,1.302103,0.300,0.373,SEEKING,8.385,264.5,74.6,63.4223
17.952,-0.836996,-0.511471,1.664303,1.059468,-1.171269,-0.095135,2.000000,1.302103,0.300,0.373,SEEKING,8.376,265.5,74.6,63.4223
17.984,-0.827525,-0.504236,1.665828,1.056587,-1.166548,-0.086776,2.000000,1.302103,0.300,0.372,SEEKING,8.367,266.5,74.6,63.4223
18.016,-0.818057,-0.497014,1.667326,1.053956,-1.161804,-0.078430,2.000000,1.302103,0.300,0.372,SEEKING,8.358,267.5,74.6,63.4223
18.048,-0.808593,-0.489808,1.668798,1.051561,-1.157040,-0.070096,2.000000,1.302103,0.300,0.372,SEEKING,8.349,268.4,74.6,63.4223
18.080,-0.799132,-0.482620,1.670246,1.049389,-1.152258,-0.061771,2.000000,1.371311,0.300,0.371,SEEKING,8.339,269.4,78.6,73.7001
18.112,-0.789650,-0.475420,1.671666,1.047642,-1.147462,-0.053455,2.000000,1.371311,0.300,0.372,SEEKING,8.330,270.3,78.6,73.7001
18.144,-0.780167,-0.468235,1.673067,1.046114,-1.142653,-0.045147,2.000000,1.371311,0.300,0.372,SEEKING,8.321,271.2,78.6,73.7001
18.176,-0.770684,-0.461066,1.674450,1.044791,-1.137833,-0.036844,2.000000,1.371311,0.300,0.372,SEEKING,8.312,272.1,78.6,73.7001
18.208,-0.761200,-0.453911,1.675818,1.043661,-1.133004,-0.028548,2.000000,1.371311,0.300,0.371,SEEKING,8.303,273.0,78.6,73.7001
18.240,-0.751713,-0.446768,1.677172,1.042712,-1.128167,-0.020255,2.000000,1.371311,0.300,0.371,SEEKING,8.294,273.9,78.6,73.7001
18.272,-0.742223,-0.439635,1.678517,1.041933,-1.123323,-0.011967,2.000000,1.371311,0.300,0.371,SEEKING,8.285,274.7,78.6,73.7001
18.304,-0.732729,-0.432510,1.679853,1.041313,-1.118474,-0.003681,2.000000,1.371311,0.300,0.371,SEEKING,8.276,275.5,78.6,73.7001
18.336,-0.723231,-0.425391,1.681184,1.040843,-1.113621,0.004602,2.000000,1.371311,0.300,0.371,SEEKING,8.267,276.4,78.6,73.7001
18.368,-0.713728,-0.418273,1.682511,1.040514,-1.108766,0.012883,2.000000,1.371311,0.300,0.371,SEEKING,8.258,277.2,78.6,73.7001
18.400,-0.704220,-0.411155,1.683836,1.040318,-1.103909,0.021164,2.000000,1.371311,0.300,0.371,SEEKING,8.249,278.0,78.6,73.7001
18.432,-0.694707,-0.404034,1.685162,1.040247,-1.099051,0.029444,2.000000,1.371311,0.300,0.371,SEEKING,8.240,278.8,78.6,73.7001
18.464,-0.685189,-0.396906,1.686489,1.040295,-1.094194,0.037725,2.000000,1.371311,0.300,0.372,SEEKING,8.231,279.6,78.6,73.7001
18.496,-0.675667,-0.389769,1.687819,1.040457,-1.089338,0.046006,2.000000,1.371311,0.300,0.372,SEEKING,8.222,280.3,78.6,73.7001
18.528,-0.666141,-0.382622,1.689154,1.040727,-1.084484,0.054289,2.000000,1.371311,0.300,0.372,SEEKING,8.213,281.1,78.6,73.7001
18.560,-0.656613,-0.375463,1.690492,1.041100,-1.079634,0.062573,2.000000,1.371311,0.300,0.372,SEEKING,8.204,281.8,78.6,73.7001
18.592,-0.647083,-0.368289,1.691836,1.041574,-1.074787,0.070860,2.000000,1.371311,0.300,0.373,SEEKING,8.195,282.6,78.6,73.7001
18.624,-0.637555,-0.361101,1.693184,1.042143,-1.069945,0.079149,2.000000,1.371311,0.300,0.373,SEEKING,8.186,283.3,78.6,73.7001
18.656,-0.628028,-0.353897,1.694536,1.042804,-1.065108,0.087442,2.000000,1.413777,0.300,0.373,SEEKING,8.177,284.1,81.0,81.4888
18.688,-0.618468,-0.346631,1.695885,1.043881,-1.060281,0.095740,2.000000,1.413777,0.300,0.375,SEEKING,8.168,284.8,81.0,81.4888
18.720,-0.608914,-0.339350,1.697238,1.045044,-1.055463,0.104043,2.000000,1.413777,0.300,0.375,SEEKING,8.159,285.5,81.0,81.4888
18.752,-0.599369,-0.332055,1.698591,1.046287,-1.050655,0.112353,2.000000,1.413777,0.300,0.375,SEEKING,8.150,286.2,81.0,81.4888
18.784,-0.589836,-0.324749,1.699944,1.047608,-1.045859,0.120669,2.000000,1.413777,0.300,0.375,SEEKING,8.141,286.9,81.0,81.4888
18.816,-0.580318,-0.317433,1.701296,1.049002,-1.041074,0.128991,2.000000,1.413777,0.300,0.375,SEEKING,8.132,287.6,81.0,81.4888
18.848,-0.570816,-0.310110,1.702643,1.050466,-1.036301,0.137321,2.000000,1.413777,0.300,0.375,SEEKING,8.123,288.3,81.0,81.4888
18.880,-0.561334,-0.302782,1.703985,1.051995,-1.031541,0.145657,2.000000,1.413777,0.300,0.374,SEEKING,8.114,289.0,81.0,81.4888
18.912,-0.551874,-0.295453,1.705319,1.053585,-1.026794,0.154002,2.000000,1.413777,0.300,0.374,SEEKING,8.105,289.7,81.0,81.4888
18.944,-0.542438,-0.288127,1.706643,1.055231,-1.022061,0.162354,2.000000,1.413777,0.300,0.373,SEEKING,8.096,290.4,81.0,81.4888
18.976,-0.533029,-0.280808,1.707955,1.056930,-1.017342,0.170714,2.000000,1.413777,0.300,0.373,SEEKING,8.087,291.0,81.0,81.4888
19.008,-0.523650,-0.273500,1.709253,1.058678,-1.012638,0.179082,2.000000,1.413777,0.300,0.372,SEEKING,8.078,291.7,81.0,81.4888
19.040,-0.514301,-0.266207,1.710535,1.060470,-1.007949,0.187459,2.000000,1.413777,0.300,0.371,SEEKING,8.069,292.4,81.0,81.4888
19.072,-0.504985,-0.258935,1.711800,1.062304,-1.003275,0.195845,2.000000,1.419657,0.300,0.369,SEEKING,8.060,293.0,81.3,81.7287
19.104,-0.495664,-0.251638,1.713038,1.064513,-0.998620,0.204240,2.000000,1.419657,0.300,0.370,SEEKING,8.051,293.6,81.3,81.7287
19.136,-0.486380,-0.244372,1.714258,1.066746,-0.993983,0.212646,2.000000,1.419657,0.300,0.368,SEEKING,8.042,294.3,81.3,81.7287
19.168,-0.477131,-0.237139,1.715457,1.069015,-0.989366,0.221063,2.000000,1.419657,0.300,0.367,SEEKING,8.033,294.9,81.3,81.7287
19.200,-0.467918,-0.229942,1.716637,1.071321,-0.984768,0.229490,2.000000,1.419657,0.300,0.365,SEEKING,8.024,295.5,81.3,81.7287
19.232,-0.458741,-0.222783,1.717795,1.073666,-0.980189,0.237928,2.000000,1.419657,0.300,0.364,SEEKING,8.015,296.1,81.3,81.7287
19.264,-0.449597,-0.215665,1.718933,1.076052,-0.975631,0.246377,2.000000,1.419657,0.300,0.362,SEEKING,8.006,296.7,81.3,81.7287
19.296,-0.440488,-0.208590,1.720050,1.078478,-0.971093,0.254837,2.000000,1.419657,0.300,0.360,SEEKING,7.997,297.4,81.3,81.7287
19.328,-0.431410,-0.201557,1.721147,1.080943,-0.966577,0.263308,2.000000,1.419657,0.300,0.359,SEEKING,7.988,298.0,81.3,81.7287
19.360,-0.422362,-0.194568,1.722224,1.083442,-0.962081,0.271790,2.000000,1.419657,0.300,0.357,SEEKING,7.980,298.6,81.3,81.7287
19.392,-0.413342,-0.187622,1.723282,1.085972,-0.957607,0.280284,2.000000,1.419657,0.300,0.356,SEEKING,7.971,299.2,81.3,81.7287
19.424,-0.404348,-0.180719,1.724323,1.088532,-0.953155,0.288789,2.000000,1.439929,0.300,0.354,SEEKING,7.962,299.8,82.5,85.8974
19.456,-0.395330,-0.173795,1.725336,1.091580,-0.948728,0.297308,2.000000,1.439929,0.300,0.355,SEEKING,7.953,300.4,82.5,85.8974
19.488,-0.386341,-0.166921,1.726337,1.094625,-0.944328,0.305840,2.000000,1.439929,0.300,0.354,SEEKING,7.944,301.0,82.5,85.8974
19.520,-0.377369,-0.160081,1.727325,1.097668,-0.939953,0.314385,2.000000,1.439929,0.300,0.353,SEEKING,7.935,301.6,82.5,85.8974
19.552,-0.368416,-0.153276,1.728302,1.100706,-0.935605,0.322944,2.000000,1.439929,0.300,0.351,SEEKING,7.927,302.1,82.5,85.8974
19.584,-0.359478,-0.146504,1.729272,1.103737,-0.931282,0.331516,2.000000,1.439929,0.300,0.350,SEEKING,7.918,302.7,82.5,85.8974
19.616,-0.350554,-0.139760,1.730235,1.106759,-0.926986,0.340100,2.000000,1.439929,0.300,0.350,SEEKING,7.909,303.3,82.5,85.8974
19.648,-0.341641,-0.133041,1.731195,1.109769,-0.922715,0.348698,2.000000,1.439929,0.300,0.349,SEEKING,7.900,303.8,82.5,85.8974
19.680,-0.332739,-0.126345,1.732153,1.112767,-0.918470,0.357309,2.000000,1.439929,0.300,0.348,SEEKING,7.892,304.4,82.5,85.8974
19.712,-0.323844,-0.119667,1.733111,1.115749,-0.914251,0.365932,2.000000,1.439929,0.300,0.348,SEEKING,7.883,304.9,82.5,85.8974
19.744,-0.314957,-0.113003,1.734073,1.118715,-0.910057,0.374567,2.000000,1.439929,0.300,0.347,SEEKING,7.874,305.5,82.5,85.8974
19.776,-0.306075,-0.106351,1.735039,1.121662,-0.905889,0.383215,2.000000,1.424604,0.300,0.347,SEEKING,7.865,306.0,81.6,85.4617
19.808,-0.297175,-0.099626,1.736004,1.124152,-0.901742,0.391874,2.000000,1.424604,0.300,0.349,SEEKING,7.857,306.6,81.6,85.4617
19.840,-0.288281,-0.092910,1.736977,1.126637,-0.897617,0.400542,2.000000,1.424604,0.300,0.348,SEEKING,7.848,307.1,81.6,85.4617
19.872,-0.279392,-0.086196,1.737961,1.129123,-0.893514,0.409221,2.000000,1.424604,0.300,0.348,SEEKING,7.839,307.7,81.6,85.4617
19.904,-0.270508,-0.079482,1.738956,1.131607,-0.889432,0.417910,2.000000,1.424604,0.300,0.348,SEEKING,7.831,308.3,81.6,85.4617
19.936,-0.261630,-0.072766,1.739963,1.134090,-0.885371,0.426609,2.000000,1.424604,0.300,0.348,SEEKING,7.822,308.8,81.6,85.4617
19.968,-0.252758,-0.066046,1.740983,1.136570,-0.881333,0.435318,2.000000,1.424604,0.300,0.348,SEEKING,7.813,309.4,81.6,85.4617
20.000,-0.243892,-0.059319,1.742015,1.139049,-0.877315,0.444037,2.000000,1.424604,0.300,0.348,SEEKING,7.805,310.0,81.6,85.4617
