time,x,y,z,yaw,setpoint_x,setpoint_y,setpoint_z,setpoint_yaw,setpoint_speed,current_speed,mode,distance_to_target
30.848,-0.216647,-0.075571,1.937781,0.791441,-0.216647,-0.075571,2.000000,0.786213,0.200,0.180,SEEKING,7.651
30.880,-0.211589,-0.072825,1.938030,0.791689,-0.211589,-0.072825,2.000000,0.786433,0.200,0.180,SEEKING,7.645
30.912,-0.206542,-0.070098,1.938265,0.791937,-0.206542,-0.070098,2.000000,0.786645,0.200,0.179,SEEKING,7.640
30.944,-0.201504,-0.067388,1.938487,0.792185,-0.201504,-0.067388,2.000000,0.786848,0.200,0.179,SEEKING,7.634
30.976,-0.196476,-0.064694,1.938698,0.792430,-0.196476,-0.064694,2.000000,0.787043,0.200,0.178,SEEKING,7.629
31.008,-0.191458,-0.062015,1.938897,0.792673,-0.191458,-0.062015,2.000000,0.787227,0.200,0.178,SEEKING,7.624
31.040,-0.186448,-0.059349,1.939086,0.792911,-0.186448,-0.059349,2.000000,0.787402,0.200,0.177,SEEKING,7.618
31.072,-0.181447,-0.056694,1.939268,0.793143,-0.181447,-0.056694,2.000000,0.787567,0.200,0.177,SEEKING,7.613
31.104,-0.176452,-0.054046,1.939443,0.793368,-0.176452,-0.054046,2.000000,0.787722,0.200,0.177,SEEKING,7.607
31.136,-0.171463,-0.051404,1.939614,0.793586,-0.171463,-0.051404,2.000000,0.787868,0.200,0.176,SEEKING,7.602
31.168,-0.166479,-0.048764,1.939782,0.793796,-0.166479,-0.048764,2.000000,0.788004,0.200,0.176,SEEKING,7.596
31.200,-0.161499,-0.046123,1.939950,0.793998,-0.161499,-0.046123,2.000000,0.788132,0.200,0.176,SEEKING,7.591
31.232,-0.156520,-0.043478,1.940119,0.794191,-0.156520,-0.043478,2.000000,0.788254,0.200,0.176,SEEKING,7.586
31.264,-0.151542,-0.040827,1.940291,0.794376,-0.151542,-0.040827,2.000000,0.788371,0.200,0.176,SEEKING,7.580
31.296,-0.146564,-0.038166,1.940469,0.794554,-0.146564,-0.038166,2.000000,0.788486,0.200,0.176,SEEKING,7.575
31.328,-0.141584,-0.035492,1.940654,0.794727,-0.141584,-0.035492,2.000000,0.788601,0.200,0.177,SEEKING,7.570
31.360,-0.136600,-0.032804,1.940849,0.794894,-0.136600,-0.032804,2.000000,0.788719,0.200,0.177,SEEKING,7.564
31.392,-0.131613,-0.030100,1.941053,0.795058,-0.131613,-0.030100,2.000000,0.788843,0.200,0.177,SEEKING,7.559
31.424,-0.126620,-0.027376,1.941270,0.795220,-0.126620,-0.027376,2.000000,0.788975,0.200,0.178,SEEKING,7.553
31.456,-0.121621,-0.024633,1.941499,0.795381,-0.121621,-0.024633,2.000000,0.789119,0.200,0.178,SEEKING,7.548
31.488,-0.116615,-0.021868,1.941741,0.795543,-0.116615,-0.021868,2.000000,0.789275,0.200,0.179,SEEKING,7.542
31.520,-0.111602,-0.019081,1.941997,0.795707,-0.111602,-0.019081,2.000000,0.789447,0.200,0.179,SEEKING,7.537
31.552,-0.106581,-0.016272,1.942266,0.795873,-0.106581,-0.016272,2.000000,0.789634,0.200,0.180,SEEKING,7.531
31.584,-0.101552,-0.013442,1.942548,0.796044,-0.101552,-0.013442,2.000000,0.789839,0.200,0.180,SEEKING,7.526
31.616,-0.096515,-0.010590,1.942843,0.796218,-0.096515,-0.010590,2.000000,0.790060,0.200,0.181,SEEKING,7.520
31.648,-0.091471,-0.007717,1.943148,0.796398,-0.091471,-0.007717,2.000000,0.790297,0.200,0.181,SEEKING,7.514
31.680,-0.086419,-0.004826,1.943463,0.796582,-0.086419,-0.004826,2.000000,0.790548,0.200,0.182,SEEKING,7.509
31.712,-0.081361,-0.001918,1.943786,0.796771,-0.081361,-0.001918,2.000000,0.790814,0.200,0.182,SEEKING,7.503
31.744,-0.076298,0.001005,1.944115,0.796964,-0.076298,0.001005,2.000000,0.791090,0.200,0.183,SEEKING,7.498
31.776,-0.071229,0.003941,1.944448,0.797161,-0.071229,0.003941,2.000000,0.791375,0.200,0.183,SEEKING,7.492
31.808,-0.066157,0.006887,1.944784,0.797363,-0.066157,0.006887,2.000000,0.791667,0.200,0.183,SEEKING,7.486
31.840,-0.061083,0.009839,1.945119,0.797568,-0.061083,0.009839,2.000000,0.791963,0.200,0.183,SEEKING,7.481
31.872,-0.056008,0.012795,1.945452,0.797777,-0.056008,0.012795,2.000000,0.792260,0.200,0.184,SEEKING,7.475
31.904,-0.050933,0.015752,1.945780,0.797989,-0.050933,0.015752,2.000000,0.792558,0.200,0.184,SEEKING,7.469
31.936,-0.045860,0.018707,1.946102,0.798205,-0.045860,0.018707,2.000000,0.792853,0.200,0.183,SEEKING,7.464
31.968,-0.040789,0.021657,1.946416,0.798424,-0.040789,0.021657,2.000000,0.793145,0.200,0.183,SEEKING,7.458
32.000,-0.035724,0.024598,1.946720,0.798647,-0.035724,0.024598,2.000000,0.793431,0.200,0.183,SEEKING,7.452
32.032,-0.030664,0.027529,1.947013,0.798873,-0.030664,0.027529,2.000000,0.793712,0.200,0.183,SEEKING,7.447
32.064,-0.025611,0.030447,1.947293,0.799103,-0.025611,0.030447,2.000000,0.793986,0.200,0.182,SEEKING,7.441
32.096,-0.020566,0.033349,1.947560,0.799337,-0.020566,0.033349,2.000000,0.794254,0.200,0.182,SEEKING,7.435
32.128,-0.015529,0.036235,1.947813,0.799575,-0.015529,0.036235,2.000000,0.794515,0.200,0.181,SEEKING,7.430
32.160,-0.010502,0.039102,1.948051,0.799817,-0.010502,0.039102,2.000000,0.794768,0.200,0.181,SEEKING,7.424
32.192,-0.005485,0.041951,1.948275,0.800061,-0.005485,0.041951,2.000000,0.795014,0.200,0.180,SEEKING,7.419
32.224,-0.000479,0.044780,1.948485,0.800308,-0.000479,0.044780,2.000000,0.795252,0.200,0.180,SEEKING,7.413
32.256,0.004518,0.047590,1.948680,0.800558,0.004518,0.047590,2.000000,0.795482,0.200,0.179,SEEKING,7.408
32.288,0.009504,0.050380,1.948862,0.800808,0.009504,0.050380,2.000000,0.795704,0.200,0.179,SEEKING,7.402
32.320,0.014480,0.053153,1.949032,0.801057,0.014480,0.053153,2.000000,0.795918,0.200,0.178,SEEKING,7.397
32.352,0.019448,0.055910,1.949190,0.801305,0.019448,0.055910,2.000000,0.796121,0.200,0.178,SEEKING,7.391
32.384,0.024406,0.058652,1.949338,0.801551,0.024406,0.058652,2.000000,0.796315,0.200,0.177,SEEKING,7.386
32.416,0.029357,0.061381,1.949478,0.801792,0.029357,0.061381,2.000000,0.796499,0.200,0.177,SEEKING,7.380
32.448,0.034302,0.064101,1.949610,0.802028,0.034302,0.064101,2.000000,0.796672,0.200,0.176,SEEKING,7.375
32.480,0.039241,0.066813,1.949738,0.802257,0.039241,0.066813,2.000000,0.796833,0.200,0.176,SEEKING,7.370
32.512,0.044176,0.069520,1.949863,0.802479,0.044176,0.069520,2.000000,0.796985,0.200,0.176,SEEKING,7.364
32.544,0.049108,0.072226,1.949987,0.802693,0.049108,0.072226,2.000000,0.797126,0.200,0.176,SEEKING,7.359
32.576,0.054039,0.074934,1.950112,0.802898,0.054039,0.074934,2.000000,0.797258,0.200,0.176,SEEKING,7.353
32.608,0.058970,0.077647,1.950241,0.803095,0.058970,0.077647,2.000000,0.797383,0.200,0.176,SEEKING,7.348
32.640,0.063902,0.080367,1.950375,0.803285,0.063902,0.080367,2.000000,0.797502,0.200,0.176,SEEKING,7.343
32.672,0.068837,0.083098,1.950516,0.803467,0.068837,0.083098,2.000000,0.797617,0.200,0.176,SEEKING,7.337
32.704,0.073775,0.085842,1.950666,0.803642,0.073775,0.085842,2.000000,0.797732,0.200,0.177,SEEKING,7.332
32.736,0.078719,0.088601,1.950826,0.803813,0.078719,0.088601,2.000000,0.797849,0.200,0.177,SEEKING,7.326
32.768,0.083669,0.091378,1.950999,0.803979,0.083669,0.091378,2.000000,0.797970,0.200,0.177,SEEKING,7.321
32.800,0.088626,0.094175,1.951185,0.804143,0.088626,0.094175,2.000000,0.798100,0.200,0.178,SEEKING,7.316
32.832,0.093590,0.096992,1.951384,0.804306,0.093590,0.096992,2.000000,0.798239,0.200,0.178,SEEKING,7.310
32.864,0.098562,0.099832,1.951597,0.804469,0.098562,0.099832,2.000000,0.798391,0.200,0.179,SEEKING,7.305
32.896,0.103542,0.102693,1.951825,0.804634,0.103542,0.102693,2.000000,0.798558,0.200,0.179,SEEKING,7.299
32.928,0.108531,0.105577,1.952066,0.804800,0.108531,0.105577,2.000000,0.798740,0.200,0.180,SEEKING,7.293
32.960,0.113528,0.108484,1.952321,0.804970,0.113528,0.108484,2.000000,0.798939,0.200,0.181,SEEKING,7.288
32.992,0.118532,0.111411,1.952587,0.805144,0.118532,0.111411,2.000000,0.799154,0.200,0.181,SEEKING,7.282
33.024,0.123543,0.114359,1.952864,0.805322,0.123543,0.114359,2.000000,0.799385,0.200,0.182,SEEKING,7.277
33.056,0.128561,0.117326,1.953150,0.805505,0.128561,0.117326,2.000000,0.799632,0.200,0.182,SEEKING,7.271
33.088,0.133585,0.120309,1.953443,0.805691,0.133585,0.120309,2.000000,0.799892,0.200,0.183,SEEKING,7.265
33.120,0.138613,0.123306,1.953741,0.805882,0.138613,0.123306,2.000000,0.800165,0.200,0.183,SEEKING,7.260
33.152,0.143644,0.126315,1.954042,0.806077,0.143644,0.126315,2.000000,0.800446,0.200,0.183,SEEKING,7.254
33.184,0.148677,0.129334,1.954343,0.806276,0.148677,0.129334,2.000000,0.800736,0.200,0.183,SEEKING,7.248
33.216,0.153710,0.132358,1.954643,0.806478,0.153710,0.132358,2.000000,0.801030,0.200,0.184,SEEKING,7.243
33.248,0.158743,0.135385,1.954939,0.806685,0.158743,0.135385,2.000000,0.801327,0.200,0.184,SEEKING,7.237
33.280,0.163773,0.138411,1.955229,0.806894,0.163773,0.138411,2.000000,0.801625,0.200,0.183,SEEKING,7.231
33.312,0.168799,0.141435,1.955511,0.807108,0.168799,0.141435,2.000000,0.801922,0.200,0.183,SEEKING,7.226
33.344,0.173820,0.144452,1.955783,0.807325,0.173820,0.144452,2.000000,0.802217,0.200,0.183,SEEKING,7.220
33.376,0.178834,0.147460,1.956044,0.807546,0.178834,0.147460,2.000000,0.802508,0.200,0.183,SEEKING,7.214
33.408,0.183841,0.150456,1.956293,0.807771,0.183841,0.150456,2.000000,0.802794,0.200,0.182,SEEKING,7.209
33.440,0.188838,0.153437,1.956529,0.808000,0.188838,0.153437,2.000000,0.803075,0.200,0.182,SEEKING,7.203
33.472,0.193827,0.156403,1.956750,0.808233,0.193827,0.156403,2.000000,0.803350,0.200,0.181,SEEKING,7.198
33.504,0.198805,0.159351,1.956956,0.808471,0.198805,0.159351,2.000000,0.803620,0.200,0.181,SEEKING,7.192
33.536,0.203772,0.162280,1.957148,0.808713,0.203772,0.162280,2.000000,0.803882,0.200,0.180,SEEKING,7.186
33.568,0.208729,0.165189,1.957324,0.808959,0.208729,0.165189,2.000000,0.804138,0.200,0.180,SEEKING,7.181
33.600,0.213674,0.168079,1.957487,0.809208,0.213674,0.168079,2.000000,0.804387,0.200,0.179,SEEKING,7.175
33.632,0.218609,0.170949,1.957635,0.809459,0.218609,0.170949,2.000000,0.804628,0.200,0.178,SEEKING,7.170
33.664,0.223534,0.173800,1.957771,0.809712,0.223534,0.173800,2.000000,0.804862,0.200,0.178,SEEKING,7.164
33.696,0.228450,0.176633,1.957894,0.809965,0.228450,0.176633,2.000000,0.805086,0.200,0.177,SEEKING,7.159
33.728,0.233357,0.179450,1.958007,0.810217,0.233357,0.179450,2.000000,0.805301,0.200,0.177,SEEKING,7.154
33.760,0.238256,0.182252,1.958111,0.810467,0.238256,0.182252,2.000000,0.805505,0.200,0.176,SEEKING,7.148
33.792,0.243149,0.185043,1.958208,0.810713,0.243149,0.185043,2.000000,0.805699,0.200,0.176,SEEKING,7.143
33.824,0.248037,0.187825,1.958299,0.810954,0.248037,0.187825,2.000000,0.805881,0.200,0.176,SEEKING,7.137
33.856,0.252922,0.190599,1.958387,0.811189,0.252922,0.190599,2.000000,0.806052,0.200,0.176,SEEKING,7.132
33.888,0.257804,0.193371,1.958473,0.811417,0.257804,0.193371,2.000000,0.806211,0.200,0.175,SEEKING,7.127
33.920,0.262685,0.196141,1.958561,0.811636,0.262685,0.196141,2.000000,0.806360,0.200,0.175,SEEKING,7.121
33.952,0.267567,0.198915,1.958651,0.811848,0.267567,0.198915,2.000000,0.806498,0.200,0.175,SEEKING,7.116
33.984,0.272451,0.201694,1.958746,0.812051,0.272451,0.201694,2.000000,0.806628,0.200,0.176,SEEKING,7.110
34.016,0.277339,0.204482,1.958849,0.812246,0.277339,0.204482,2.000000,0.806751,0.200,0.176,SEEKING,7.105
34.048,0.282232,0.207282,1.958960,0.812434,0.282232,0.207282,2.000000,0.806869,0.200,0.176,SEEKING,7.100
34.080,0.287130,0.210095,1.959082,0.812615,0.287130,0.210095,2.000000,0.806985,0.200,0.177,SEEKING,7.094
34.112,0.292036,0.212925,1.959217,0.812791,0.292036,0.212925,2.000000,0.807103,0.200,0.177,SEEKING,7.089
34.144,0.296949,0.215774,1.959365,0.812962,0.296949,0.215774,2.000000,0.807224,0.200,0.177,SEEKING,7.083
34.176,0.301870,0.218643,1.959527,0.813131,0.301870,0.218643,2.000000,0.807351,0.200,0.178,SEEKING,7.078
34.208,0.306800,0.221533,1.959704,0.813297,0.306800,0.221533,2.000000,0.807488,0.200,0.179,SEEKING,7.072
34.240,0.311740,0.224446,1.959895,0.813464,0.311740,0.224446,2.000000,0.807637,0.200,0.179,SEEKING,7.067
34.272,0.316688,0.227381,1.960101,0.813631,0.316688,0.227381,2.000000,0.807799,0.200,0.180,SEEKING,7.061
34.304,0.321645,0.230339,1.960321,0.813800,0.321645,0.230339,2.000000,0.807976,0.200,0.180,SEEKING,7.056
34.336,0.326610,0.233319,1.960554,0.813972,0.326610,0.233319,2.000000,0.808170,0.200,0.181,SEEKING,7.050
34.368,0.331582,0.236320,1.960799,0.814147,0.331582,0.236320,2.000000,0.808380,0.200,0.182,SEEKING,7.045
34.400,0.336561,0.239341,1.961053,0.814325,0.336561,0.239341,2.000000,0.808606,0.200,0.182,SEEKING,7.039
34.432,0.341546,0.242381,1.961316,0.814508,0.341546,0.242381,2.000000,0.808847,0.200,0.182,SEEKING,7.033
34.464,0.346536,0.245436,1.961584,0.814694,0.346536,0.245436,2.000000,0.809102,0.200,0.183,SEEKING,7.028
34.496,0.351528,0.248505,1.961856,0.814884,0.351528,0.248505,2.000000,0.809370,0.200,0.183,SEEKING,7.022
34.528,0.356522,0.251584,1.962130,0.815078,0.356522,0.251584,2.000000,0.809648,0.200,0.183,SEEKING,7.016
34.560,0.361516,0.254672,1.962402,0.815276,0.361516,0.254672,2.000000,0.809934,0.200,0.183,SEEKING,7.011
34.592,0.366509,0.257764,1.962672,0.815477,0.366509,0.257764,2.000000,0.810226,0.200,0.184,SEEKING,7.005
34.624,0.371498,0.260858,1.962936,0.815682,0.371498,0.260858,2.000000,0.810522,0.200,0.183,SEEKING,6.999
34.656,0.376483,0.263951,1.963192,0.815890,0.376483,0.263951,2.000000,0.810821,0.200,0.183,SEEKING,6.994
34.688,0.381462,0.267039,1.963439,0.816102,0.381462,0.267039,2.000000,0.811119,0.200,0.183,SEEKING,6.988
34.720,0.386433,0.270120,1.963675,0.816318,0.386433,0.270120,2.000000,0.811416,0.200,0.183,SEEKING,6.982
34.752,0.391396,0.273190,1.963898,0.816538,0.391396,0.273190,2.000000,0.811711,0.200,0.182,SEEKING,6.977
34.784,0.396349,0.276247,1.964108,0.816762,0.396349,0.276247,2.000000,0.812003,0.200,0.182,SEEKING,6.971
34.816,0.401291,0.279289,1.964304,0.816992,0.401291,0.279289,2.000000,0.812291,0.200,0.181,SEEKING,6.965
34.848,0.406223,0.282314,1.964484,0.817225,0.406223,0.282314,2.000000,0.812574,0.200,0.181,SEEKING,6.960
34.880,0.411142,0.285320,1.964649,0.817464,0.411142,0.285320,2.000000,0.812852,0.200,0.180,SEEKING,6.954
34.912,0.416050,0.288307,1.964799,0.817708,0.416050,0.288307,2.000000,0.813124,0.200,0.180,SEEKING,6.949
34.944,0.420947,0.291274,1.964934,0.817955,0.420947,0.291274,2.000000,0.813390,0.200,0.179,SEEKING,6.943
34.976,0.425832,0.294221,1.965055,0.818207,0.425832,0.294221,2.000000,0.813651,0.200,0.178,SEEKING,6.938
35.008,0.430706,0.297148,1.965161,0.818461,0.430706,0.297148,2.000000,0.813904,0.200,0.178,SEEKING,6.932
35.040,0.435570,0.300056,1.965256,0.818718,0.435570,0.300056,2.000000,0.814149,0.200,0.177,SEEKING,6.927
35.072,0.440425,0.302947,1.965339,0.818976,0.440425,0.302947,2.000000,0.814385,0.200,0.177,SEEKING,6.921
35.104,0.445273,0.305822,1.965413,0.819233,0.445273,0.305822,2.000000,0.814613,0.200,0.176,SEEKING,6.916
35.136,0.450114,0.308684,1.965479,0.819488,0.450114,0.308684,2.000000,0.814829,0.200,0.176,SEEKING,6.910
35.168,0.454949,0.311534,1.965539,0.819740,0.454949,0.311534,2.000000,0.815035,0.200,0.175,SEEKING,6.905
35.200,0.459782,0.314376,1.965594,0.819987,0.459782,0.314376,2.000000,0.815229,0.200,0.175,SEEKING,6.900
35.232,0.464612,0.317213,1.965648,0.820229,0.464612,0.317213,2.000000,0.815410,0.200,0.175,SEEKING,6.894
35.264,0.469443,0.320046,1.965703,0.820463,0.469443,0.320046,2.000000,0.815580,0.200,0.175,SEEKING,6.889
35.296,0.474274,0.322881,1.965760,0.820691,0.474274,0.322881,2.000000,0.815737,0.200,0.175,SEEKING,6.883
35.328,0.479109,0.325719,1.965822,0.820910,0.479109,0.325719,2.000000,0.815884,0.200,0.175,SEEKING,6.878
35.360,0.483947,0.328565,1.965891,0.821121,0.483947,0.328565,2.000000,0.816021,0.200,0.175,SEEKING,6.873
35.392,0.488792,0.331420,1.965968,0.821324,0.488792,0.331420,2.000000,0.816150,0.200,0.176,SEEKING,6.867
35.424,0.493643,0.334288,1.966057,0.821519,0.493643,0.334288,2.000000,0.816273,0.200,0.176,SEEKING,6.862
35.456,0.498503,0.337171,1.966158,0.821707,0.498503,0.337171,2.000000,0.816393,0.200,0.177,SEEKING,6.856
35.488,0.503371,0.340071,1.966273,0.821890,0.503371,0.340071,2.000000,0.816512,0.200,0.177,SEEKING,6.851
35.520,0.508248,0.342991,1.966402,0.822068,0.508248,0.342991,2.000000,0.816634,0.200,0.178,SEEKING,6.846
35.552,0.513136,0.345931,1.966547,0.822243,0.513136,0.345931,2.000000,0.816762,0.200,0.178,SEEKING,6.840
35.584,0.518033,0.348893,1.966707,0.822416,0.518033,0.348893,2.000000,0.816897,0.200,0.179,SEEKING,6.835
35.616,0.522940,0.351878,1.966882,0.822587,0.522940,0.351878,2.000000,0.817043,0.200,0.179,SEEKING,6.829
35.648,0.527857,0.354886,1.967073,0.822759,0.527857,0.354886,2.000000,0.817202,0.200,0.180,SEEKING,6.823
35.680,0.532783,0.357917,1.967277,0.822932,0.532783,0.357917,2.000000,0.817376,0.200,0.181,SEEKING,6.818
35.712,0.537717,0.360969,1.967494,0.823107,0.537717,0.360969,2.000000,0.817564,0.200,0.181,SEEKING,6.812
35.744,0.542658,0.364042,1.967722,0.823285,0.542658,0.364042,2.000000,0.817769,0.200,0.182,SEEKING,6.807
35.776,0.547605,0.367135,1.967958,0.823466,0.547605,0.367135,2.000000,0.817990,0.200,0.182,SEEKING,6.801
35.808,0.552558,0.370244,1.968202,0.823650,0.552558,0.370244,2.000000,0.818225,0.200,0.183,SEEKING,6.795
35.840,0.557513,0.373369,1.968450,0.823837,0.557513,0.373369,2.000000,0.818475,0.200,0.183,SEEKING,6.790
35.872,0.562470,0.376507,1.968701,0.824028,0.562470,0.376507,2.000000,0.818738,0.200,0.183,SEEKING,6.784
35.904,0.567427,0.379654,1.968951,0.824222,0.567427,0.379654,2.000000,0.819012,0.200,0.183,SEEKING,6.778
35.936,0.572382,0.382808,1.969199,0.824420,0.572382,0.382808,2.000000,0.819295,0.200,0.184,SEEKING,6.773
35.968,0.577334,0.385966,1.969442,0.824621,0.577334,0.385966,2.000000,0.819584,0.200,0.184,SEEKING,6.767
36.000,0.582280,0.389124,1.969678,0.824825,0.582280,0.389124,2.000000,0.819879,0.200,0.183,SEEKING,6.761
36.032,0.587220,0.392279,1.969905,0.825033,0.587220,0.392279,2.000000,0.820177,0.200,0.183,SEEKING,6.756
36.064,0.592151,0.395428,1.970120,0.825245,0.592151,0.395428,2.000000,0.820476,0.200,0.183,SEEKING,6.750
36.096,0.597073,0.398568,1.970324,0.825460,0.597073,0.398568,2.000000,0.820776,0.200,0.182,SEEKING,6.744
36.128,0.601984,0.401697,1.970513,0.825680,0.601984,0.401697,2.000000,0.821075,0.200,0.182,SEEKING,6.739
36.160,0.606883,0.404811,1.970688,0.825905,0.606883,0.404811,2.000000,0.821371,0.200,0.181,SEEKING,6.733
36.192,0.611771,0.407910,1.970848,0.826135,0.611771,0.407910,2.000000,0.821665,0.200,0.181,SEEKING,6.727
36.224,0.616645,0.410991,1.970992,0.826370,0.616645,0.410991,2.000000,0.821956,0.200,0.180,SEEKING,6.722
36.256,0.621506,0.414052,1.971120,0.826610,0.621506,0.414052,2.000000,0.822243,0.200,0.180,SEEKING,6.716
36.288,0.626355,0.417094,1.971233,0.826855,0.626355,0.417094,2.000000,0.822525,0.200,0.179,SEEKING,6.711
36.320,0.631191,0.420115,1.971330,0.827105,0.631191,0.420115,2.000000,0.822802,0.200,0.178,SEEKING,6.705
36.352,0.636016,0.423117,1.971414,0.827360,0.636016,0.423117,2.000000,0.823074,0.200,0.178,SEEKING,6.700
36.384,0.640830,0.426098,1.971484,0.827618,0.640830,0.426098,2.000000,0.823339,0.200,0.177,SEEKING,6.694
36.416,0.645634,0.429062,1.971543,0.827879,0.645634,0.429062,2.000000,0.823598,0.200,0.176,SEEKING,6.689
36.448,0.650429,0.432008,1.971591,0.828141,0.650429,0.432008,2.000000,0.823848,0.200,0.176,SEEKING,6.683
36.480,0.655218,0.434940,1.971630,0.828403,0.655218,0.434940,2.000000,0.824088,0.200,0.175,SEEKING,6.678
36.512,0.660002,0.437859,1.971663,0.828665,0.660002,0.437859,2.000000,0.824319,0.200,0.175,SEEKING,6.673
36.544,0.664781,0.440767,1.971692,0.828923,0.664781,0.440767,2.000000,0.824538,0.200,0.175,SEEKING,6.667
36.576,0.669559,0.443669,1.971717,0.829178,0.669559,0.443669,2.000000,0.824745,0.200,0.175,SEEKING,6.662
36.608,0.674337,0.446566,1.971743,0.829428,0.674337,0.446566,2.000000,0.824940,0.200,0.175,SEEKING,6.656
36.640,0.679117,0.449462,1.971771,0.829671,0.679117,0.449462,2.000000,0.825121,0.200,0.175,SEEKING,6.651
36.672,0.683900,0.452360,1.971804,0.829907,0.683900,0.452360,2.000000,0.825290,0.200,0.175,SEEKING,6.646
36.704,0.688688,0.455263,1.971843,0.830135,0.688688,0.455263,2.000000,0.825447,0.200,0.175,SEEKING,6.640
36.736,0.693482,0.458174,1.971891,0.830355,0.693482,0.458174,2.000000,0.825594,0.200,0.175,SEEKING,6.635
36.768,0.698285,0.461096,1.971950,0.830567,0.698285,0.461096,2.000000,0.825731,0.200,0.176,SEEKING,6.630
36.800,0.703096,0.464032,1.972021,0.830771,0.703096,0.464032,2.000000,0.825861,0.200,0.176,SEEKING,6.624
36.832,0.707918,0.466984,1.972107,0.830969,0.707918,0.466984,2.000000,0.825986,0.200,0.177,SEEKING,6.619
36.864,0.712750,0.469955,1.972207,0.831160,0.712750,0.469955,2.000000,0.826110,0.200,0.177,SEEKING,6.613
36.896,0.717592,0.472945,1.972324,0.831347,0.717592,0.472945,2.000000,0.826235,0.200,0.178,SEEKING,6.608
36.928,0.722447,0.475957,1.972456,0.831529,0.722447,0.475957,2.000000,0.826363,0.200,0.179,SEEKING,6.602
36.960,0.727312,0.478991,1.972605,0.831709,0.727312,0.478991,2.000000,0.826499,0.200,0.179,SEEKING,6.597
36.992,0.732188,0.482048,1.972769,0.831888,0.732188,0.482048,2.000000,0.826644,0.200,0.180,SEEKING,6.591
37.024,0.737074,0.485127,1.972948,0.832066,0.737074,0.485127,2.000000,0.826800,0.200,0.180,SEEKING,6.586
37.056,0.741969,0.488229,1.973141,0.832245,0.741969,0.488229,2.000000,0.826970,0.200,0.181,SEEKING,6.580
37.088,0.746873,0.491352,1.973346,0.832425,0.746873,0.491352,2.000000,0.827154,0.200,0.182,SEEKING,6.574
37.120,0.751783,0.494496,1.973561,0.832607,0.751783,0.494496,2.000000,0.827354,0.200,0.182,SEEKING,6.569
37.152,0.756699,0.497658,1.973784,0.832791,0.756699,0.497658,2.000000,0.827570,0.200,0.183,SEEKING,6.563
37.184,0.761618,0.500837,1.974013,0.832978,0.761618,0.500837,2.000000,0.827800,0.200,0.183,SEEKING,6.557
37.216,0.766540,0.504029,1.974244,0.833168,0.766540,0.504029,2.000000,0.828045,0.200,0.183,SEEKING,6.552
37.248,0.771462,0.507233,1.974477,0.833361,0.771462,0.507233,2.000000,0.828302,0.200,0.184,SEEKING,6.546
37.280,0.776381,0.510445,1.974707,0.833557,0.776381,0.510445,2.000000,0.828572,0.200,0.184,SEEKING,6.540
37.312,0.781298,0.513662,1.974934,0.833755,0.781298,0.513662,2.000000,0.828850,0.200,0.184,SEEKING,6.535
37.344,0.786208,0.516882,1.975153,0.833957,0.786208,0.516882,2.000000,0.829137,0.200,0.184,SEEKING,6.529
37.376,0.791111,0.520100,1.975364,0.834162,0.791111,0.520100,2.000000,0.829430,0.200,0.183,SEEKING,6.523
37.408,0.796006,0.523315,1.975564,0.834371,0.796006,0.523315,2.000000,0.829727,0.200,0.183,SEEKING,6.518
37.440,0.800889,0.526521,1.975752,0.834583,0.800889,0.526521,2.000000,0.830027,0.200,0.183,SEEKING,6.512
37.472,0.805761,0.529718,1.975926,0.834799,0.805761,0.529718,2.000000,0.830328,0.200,0.182,SEEKING,6.506
37.504,0.810621,0.532902,1.976085,0.835020,0.810621,0.532902,2.000000,0.830630,0.200,0.182,SEEKING,6.501
37.536,0.815467,0.536071,1.976228,0.835245,0.815467,0.536071,2.000000,0.830932,0.200,0.181,SEEKING,6.495
37.568,0.820298,0.539222,1.976355,0.835476,0.820298,0.539222,2.000000,0.831232,0.200,0.180,SEEKING,6.489
37.600,0.825116,0.542356,1.976466,0.835712,0.825116,0.542356,2.000000,0.831530,0.200,0.180,SEEKING,6.484
37.632,0.829919,0.545469,1.976561,0.835953,0.829919,0.545469,2.000000,0.831825,0.200,0.179,SEEKING,6.478
37.664,0.834709,0.548563,1.976640,0.836201,0.834709,0.548563,2.000000,0.832117,0.200,0.178,SEEKING,6.473
37.696,0.839486,0.551636,1.976705,0.836454,0.839486,0.551636,2.000000,0.832406,0.200,0.178,SEEKING,6.467
37.728,0.844251,0.554689,1.976755,0.836712,0.844251,0.554689,2.000000,0.832690,0.200,0.177,SEEKING,6.462
37.760,0.849005,0.557724,1.976793,0.836974,0.849005,0.557724,2.000000,0.832968,0.200,0.176,SEEKING,6.456
37.792,0.853750,0.560740,1.976819,0.837239,0.853750,0.560740,2.000000,0.833240,0.200,0.176,SEEKING,6.451
37.824,0.858487,0.563741,1.976837,0.837507,0.858487,0.563741,2.000000,0.833505,0.200,0.175,SEEKING,6.446
37.856,0.863217,0.566727,1.976847,0.837775,0.863217,0.566727,2.000000,0.833760,0.200,0.175,SEEKING,6.440
37.888,0.867944,0.569702,1.976851,0.838043,0.867944,0.569702,2.000000,0.834006,0.200,0.175,SEEKING,6.435
37.920,0.872669,0.572668,1.976853,0.838310,0.872669,0.572668,2.000000,0.834241,0.200,0.174,SEEKING,6.429
