time,x,y,z,yaw_deg,cmd_yaw_deg,forward_speed,bearing_angle,bearing_valid,bearing_weight,grad_angle,grad_mag,grad_valid,grad_weight,map_size,total_light,dist_to_target
32.672,-2.158535,0.028697,1.950838,86.6356,84.2598,0.200,-44.0856,1,0.50,125.9695,2064.8302,1,0.50,16,1112.231,9.0677
32.704,-2.155428,0.035666,1.951139,86.4974,84.2134,0.200,-43.9975,1,0.50,125.9269,2055.5664,1,0.50,16,1114.656,9.0611
32.736,-2.152305,0.042639,1.951441,86.3612,84.1672,0.200,-43.9122,1,0.50,125.8854,2046.4976,1,0.50,16,1117.074,9.0545
32.768,-2.149165,0.049612,1.951744,86.2271,84.1214,0.200,-43.8293,1,0.50,125.8450,2037.6362,1,0.50,16,1119.482,9.0479
32.800,-2.146006,0.056580,1.952046,86.0951,84.0761,0.200,-43.7488,1,0.50,125.8058,2028.9911,1,0.50,16,1121.876,9.0413
32.832,-2.142829,0.063541,1.952345,85.9653,84.0312,0.200,-43.6707,1,0.50,125.7678,2020.5691,1,0.50,16,1124.251,9.0346
32.864,-2.139632,0.070490,1.952639,85.8378,83.9869,0.200,-43.5949,1,0.50,125.7309,2012.3746,1,0.50,16,1126.605,9.0280
32.896,-2.136416,0.077423,1.952926,85.7126,83.9430,0.200,-43.5216,1,0.50,125.6951,2004.4098,1,0.50,16,1128.932,9.0213
32.928,-2.133181,0.084336,1.953206,85.5897,83.8997,0.200,-43.4509,1,0.50,125.6605,1996.6757,1,0.50,16,1131.231,9.0147
32.960,-2.129929,0.091225,1.953477,85.4693,83.6850,0.200,-43.3827,1,0.50,125.2834,1898.8507,1,0.50,16,1133.499,9.0080
32.992,-2.126664,0.098099,1.953735,85.3448,83.6521,0.200,-43.3161,1,0.50,125.2755,1897.0245,1,0.50,16,1135.772,9.0014
33.024,-2.123385,0.104945,1.953983,85.2233,83.6194,0.200,-43.2515,1,0.50,125.2669,1895.1385,1,0.50,16,1138.009,8.9947
33.056,-2.120095,0.111760,1.954218,85.1047,83.5867,0.200,-43.1892,1,0.50,125.2579,1893.1959,1,0.50,16,1140.210,8.9881
33.088,-2.116795,0.118544,1.954440,84.9890,83.5540,0.200,-43.1294,1,0.50,125.2483,1891.2017,1,0.50,16,1142.376,8.9815
33.120,-2.113488,0.125295,1.954649,84.8761,83.5212,0.200,-43.0722,1,0.50,125.2384,1889.1619,1,0.50,16,1144.509,8.9749
33.152,-2.110179,0.132012,1.954845,84.7661,83.4883,0.200,-43.0177,1,0.50,125.2281,1887.0831,1,0.50,16,1146.610,8.9683
33.184,-2.106870,0.138697,1.955027,84.6588,82.6263,0.200,-44.6237,1,0.50,125.2175,1884.9719,1,0.50,16,1252.405,8.9617
33.216,-2.103571,0.145427,1.955186,84.5268,82.0045,0.200,-45.7244,1,0.50,125.2066,1882.8143,1,0.50,16,1254.349,8.9551
33.248,-2.100285,0.152201,1.955324,84.3711,81.5500,0.200,-46.4664,1,0.50,125.1953,1880.6165,1,0.50,16,1256.335,8.9485
33.280,-2.097014,0.158995,1.955445,84.1987,81.2144,0.200,-46.9538,1,0.50,125.1839,1878.3904,1,0.50,16,1258.348,8.9419
33.312,-2.093760,0.165785,1.955555,84.0177,80.9642,0.200,-47.2614,1,0.50,125.1723,1876.1481,1,0.50,16,1260.371,8.9353
33.344,-2.090524,0.172558,1.955658,83.8324,80.7753,0.200,-47.4425,1,0.50,125.1606,1873.8983,1,0.50,16,1262.393,8.9288
33.376,-2.087308,0.179310,1.955757,83.6457,80.6299,0.200,-47.5347,1,0.50,125.1488,1871.6473,1,0.50,16,1264.409,8.9223
33.408,-2.084113,0.186040,1.955853,83.4590,80.4790,0.200,-47.6380,1,0.50,125.1370,1869.3997,1,0.50,16,1270.769,8.9158
33.440,-2.080943,0.192753,1.955950,83.2724,80.3660,0.200,-47.6655,1,0.50,125.1252,1867.1582,1,0.50,16,1272.155,8.9093
33.472,-2.077796,0.199455,1.956048,83.0871,80.2802,0.200,-47.6403,1,0.50,125.1135,1864.9238,1,0.50,16,1273.531,8.9029
33.504,-2.074674,0.206156,1.956148,82.9043,80.2137,0.200,-47.5785,1,0.50,125.1017,1862.6974,1,0.50,17,1274.900,8.8965
33.536,-2.071575,0.212860,1.956253,82.7248,80.1614,0.200,-47.4920,1,0.50,125.0900,1860.4797,1,0.50,17,1276.262,8.8901
33.568,-2.068500,0.219575,1.956364,82.5492,80.1194,0.200,-47.3888,1,0.50,125.0784,1858.2716,1,0.50,17,1277.618,8.8837
33.600,-2.065447,0.226304,1.956483,82.3780,80.0851,0.200,-47.2746,1,0.50,125.0667,1856.0737,1,0.50,17,1278.969,8.8773
33.632,-2.062415,0.233051,1.956611,82.2113,80.0565,0.200,-47.1534,1,0.50,125.0551,1853.8866,1,0.50,17,1280.313,8.8710
33.664,-2.059404,0.239820,1.956748,82.0495,80.0295,0.200,-47.0340,1,0.50,125.0436,1851.7110,1,0.50,17,1282.013,8.8646
33.696,-2.056411,0.246613,1.956898,81.8924,80.0024,0.200,-46.9196,1,0.50,125.0321,1849.5477,1,0.50,17,1283.904,8.8583
33.728,-2.053435,0.253430,1.957059,81.7399,79.9758,0.200,-46.8091,1,0.50,125.0207,1847.3973,1,0.50,17,1285.785,8.8519
33.760,-2.050473,0.260274,1.957233,81.5918,79.9499,0.200,-46.7014,1,0.50,125.0094,1845.2607,1,0.50,17,1287.658,8.8456
33.792,-2.047523,0.267145,1.957419,81.4480,79.9250,0.200,-46.5961,1,0.50,124.9981,1843.1385,1,0.50,17,1289.526,8.8392
33.824,-2.044582,0.274042,1.957619,81.3082,79.9013,0.200,-46.4925,1,0.50,124.9869,1841.0314,1,0.50,17,1291.392,8.8328
33.856,-2.041648,0.280965,1.957830,81.1724,79.8789,0.200,-46.3904,1,0.50,124.9758,1838.9402,1,0.50,17,1293.259,8.8265
33.888,-2.038716,0.287912,1.958054,81.0402,79.8577,0.200,-46.2895,1,0.50,124.9648,1836.8656,1,0.50,17,1295.128,8.8201
33.920,-2.035785,0.294883,1.958288,80.9116,79.3883,0.200,-46.1897,1,0.50,124.0547,1675.7501,1,0.50,17,1297.003,8.8137
33.952,-2.032855,0.301930,1.958526,80.7644,79.3756,0.200,-46.0862,1,0.50,124.0731,1677.6714,1,0.50,17,1298.899,8.8073
33.984,-2.029917,0.308997,1.958773,80.6214,79.3657,0.200,-45.9806,1,0.50,124.0906,1679.5248,1,0.50,17,1300.802,8.8008
34.016,-2.026970,0.316083,1.959026,80.4827,79.3577,0.200,-45.8745,1,0.50,124.1072,1681.3081,1,0.50,17,1302.712,8.7944
34.048,-2.024010,0.323184,1.959285,80.3480,79.3511,0.200,-45.7689,1,0.50,124.1231,1683.0198,1,0.50,17,1304.632,8.7879
34.080,-2.021035,0.330296,1.959548,80.2173,79.3454,0.200,-45.6646,1,0.50,124.1381,1684.6591,1,0.50,17,1306.561,8.7814
34.112,-2.018044,0.337415,1.959812,80.0905,79.3402,0.200,-45.5623,1,0.50,124.1523,1686.2256,1,0.50,17,1308.499,8.7749
34.144,-2.015035,0.344538,1.960076,79.9675,79.3352,0.200,-45.4627,1,0.50,124.1657,1687.7192,1,0.50,17,1310.445,8.7684
34.176,-2.012005,0.351659,1.960340,79.8483,79.3302,0.200,-45.3662,1,0.50,124.1784,1689.1404,1,0.50,17,1312.397,8.7618
34.208,-2.008955,0.358773,1.960600,79.7329,79.3249,0.200,-45.2733,1,0.50,124.1903,1690.4900,1,0.50,17,1314.354,8.7553
34.240,-2.005884,0.365878,1.960855,79.6212,79.3193,0.200,-45.1842,1,0.50,124.2016,1691.7691,1,0.50,17,1316.314,8.7487
34.272,-2.002792,0.372968,1.961105,79.5132,79.3130,0.200,-45.0992,1,0.50,124.2121,1692.9791,1,0.50,17,1318.274,8.7421
34.304,-1.999679,0.380039,1.961347,79.4088,79.3061,0.200,-45.0187,1,0.50,124.2220,1694.1218,1,0.50,18,1320.234,8.7356
34.336,-1.996547,0.387087,1.961580,79.3081,79.2984,0.200,-44.9426,1,0.50,124.2313,1695.1988,1,0.50,18,1322.191,8.7290
34.368,-1.993397,0.394110,1.961804,79.2110,79.2900,0.200,-44.8711,1,0.50,124.2400,1696.2124,1,0.50,18,1324.144,8.7224
34.400,-1.990231,0.401103,1.962017,79.1172,79.2806,0.200,-44.8042,1,0.50,124.2482,1697.1646,1,0.50,19,1326.092,8.7159
34.432,-1.987050,0.408065,1.962219,79.0269,79.2704,0.200,-44.7419,1,0.50,124.2558,1698.0577,1,0.50,19,1328.035,8.7093
34.464,-1.983858,0.414993,1.962409,78.9396,79.2592,0.200,-44.6841,1,0.50,124.2629,1698.8942,1,0.50,19,1329.972,8.7028
34.496,-1.980658,0.421886,1.962587,78.8554,79.2471,0.200,-44.6308,1,0.50,124.2695,1699.6763,1,0.50,19,1331.906,8.6962
34.528,-1.977451,0.428744,1.962753,78.7740,79.2340,0.200,-44.5816,1,0.50,124.2756,1700.4067,1,0.50,19,1333.835,8.6897
34.560,-1.974242,0.435565,1.962906,78.6952,79.2200,0.200,-44.5365,1,0.50,124.2813,1701.0876,1,0.50,19,1335.761,8.6832
34.592,-1.971034,0.442352,1.963047,78.6189,79.2051,0.200,-44.4953,1,0.50,124.2866,1701.7216,1,0.50,19,1337.686,8.6767
34.624,-1.967829,0.449106,1.963177,78.5450,79.1894,0.200,-44.4577,1,0.50,124.2915,1702.3110,1,0.50,19,1339.610,8.6703
34.656,-1.964631,0.455827,1.963296,78.4732,79.1728,0.200,-44.4236,1,0.50,124.2961,1702.8581,1,0.50,19,1341.535,8.6639
34.688,-1.961444,0.462518,1.963406,78.4033,79.1555,0.200,-44.3927,1,0.50,124.3003,1703.3652,1,0.50,19,1343.460,8.6575
34.720,-1.958270,0.469182,1.963507,78.3353,76.1302,0.200,-44.3647,1,0.50,118.2898,1143.8949,1,0.50,19,1345.387,8.6511
34.752,-1.955109,0.475899,1.963590,78.2427,76.1860,0.200,-44.3334,1,0.50,118.4626,1152.1483,1,0.50,19,1347.324,8.6447
34.784,-1.951964,0.482604,1.963667,78.1545,76.2406,0.200,-44.3012,1,0.50,118.6279,1160.2177,1,0.50,19,1349.265,8.6383
34.816,-1.948837,0.489300,1.963739,78.0705,75.5926,0.200,-44.2694,1,0.50,117.3841,1087.6391,1,0.50,19,1351.208,8.6320
34.848,-1.945728,0.496061,1.963801,77.9622,75.6441,0.200,-44.2324,1,0.50,117.5585,1094.9338,1,0.50,19,1353.154,8.6256
34.880,-1.942639,0.502823,1.963862,77.8587,75.6955,0.200,-44.1930,1,0.50,117.7254,1102.0520,1,0.50,19,1355.100,8.6193
34.912,-1.939571,0.509591,1.963925,77.7601,75.7462,0.200,-44.1530,1,0.50,117.8852,1108.9971,1,0.50,19,1357.042,8.6130
34.944,-1.936522,0.516368,1.963992,77.6663,75.7957,0.200,-44.1133,1,0.50,118.0384,1115.7728,1,0.50,19,1358.979,8.6066
34.976,-1.933495,0.523159,1.964064,77.5771,75.8439,0.200,-44.0747,1,0.50,118.1853,1122.3836,1,0.50,19,1360.910,8.6003
35.008,-1.930487,0.529966,1.964145,77.4925,75.8908,0.200,-44.0373,1,0.50,118.3263,1128.8343,1,0.50,19,1362.834,8.5940
35.040,-1.927499,0.536793,1.964236,77.4125,75.9364,0.200,-44.0013,1,0.50,118.4617,1135.1298,1,0.50,19,1364.751,8.5877
35.072,-1.924528,0.543642,1.964337,77.3368,75.9810,0.200,-43.9666,1,0.50,118.5918,1141.2750,1,0.50,19,1366.662,8.5815
35.104,-1.921575,0.550516,1.964452,77.2654,76.0247,0.200,-43.9330,1,0.50,118.7169,1147.2746,1,0.50,19,1368.568,8.5752
35.136,-1.918635,0.557415,1.964580,77.1981,76.0676,0.200,-43.9002,1,0.50,118.8373,1153.1330,1,0.50,19,1370.472,8.5689
35.168,-1.915708,0.564341,1.964722,77.1347,76.1100,0.200,-43.8680,1,0.50,118.9533,1158.8545,1,0.50,19,1372.375,8.5626
35.200,-1.912791,0.571295,1.964879,77.0750,76.1518,0.200,-43.8363,1,0.50,119.0649,1164.4430,1,0.50,19,1374.282,8.5563
35.232,-1.909882,0.578275,1.965051,77.0188,76.1933,0.200,-43.8048,1,0.50,119.1726,1169.9018,1,0.50,19,1376.195,8.5500
35.264,-1.906976,0.585282,1.965237,76.9658,76.2344,0.200,-43.7734,1,0.50,119.2763,1175.2343,1,0.50,19,1378.118,8.5437
35.296,-1.904073,0.592313,1.965436,76.9158,76.2751,0.200,-43.7420,1,0.50,119.3764,1180.4431,1,0.50,19,1380.054,8.5374
35.328,-1.901168,0.599367,1.965648,76.8686,76.3155,0.200,-43.7106,1,0.50,119.4730,1185.5308,1,0.50,19,1382.006,8.5311
35.360,-1.898260,0.606440,1.965870,76.8238,76.3553,0.200,-43.6793,1,0.50,119.5661,1190.4994,1,0.50,20,1383.974,8.5247
35.392,-1.895344,0.613530,1.966102,76.7814,76.3946,0.200,-43.6483,1,0.50,119.6561,1195.3510,1,0.50,20,1385.962,8.5184
35.424,-1.892420,0.620633,1.966342,76.7410,76.4331,0.200,-43.6177,1,0.50,119.7428,1200.0871,1,0.50,20,1387.970,8.5120
35.456,-1.889484,0.627745,1.966588,76.7026,76.4707,0.200,-43.5878,1,0.50,119.8266,1204.7091,1,0.50,20,1389.996,8.5056
35.488,-1.886535,0.634862,1.966837,76.6660,76.5073,0.200,-43.5590,1,0.50,119.9074,1209.2185,1,0.50,20,1392.040,8.4992
35.520,-1.883571,0.641977,1.967088,76.6312,76.5426,0.200,-43.5314,1,0.50,119.9855,1213.6165,1,0.50,20,1394.101,8.4928
35.552,-1.880590,0.649088,1.967338,76.5982,76.5767,0.200,-43.5056,1,0.50,120.0608,1217.9041,1,0.50,20,1396.175,8.4864
35.584,-1.877592,0.656188,1.967587,76.5669,76.6092,0.200,-43.4818,1,0.50,120.1334,1222.0826,1,0.50,20,1398.259,8.4800
35.616,-1.874576,0.663272,1.967831,76.5373,76.6402,0.200,-43.4604,1,0.50,120.2035,1226.1531,1,0.50,20,1400.352,8.4736
35.648,-1.871542,0.670335,1.968068,76.5095,76.6695,0.200,-43.4415,1,0.50,120.2711,1230.1170,1,0.50,20,1402.450,8.4672
35.680,-1.868490,0.677373,1.968298,76.4835,76.6971,0.200,-43.4256,1,0.50,120.3363,1233.9755,1,0.50,20,1404.549,8.4607
35.712,-1.865421,0.684380,1.968519,76.4593,76.7228,0.200,-43.4128,1,0.50,120.3992,1237.7302,1,0.50,20,1406.648,8.4543
35.744,-1.862337,0.691354,1.968729,76.4369,76.7467,0.200,-43.4033,1,0.50,120.4599,1241.3827,1,0.50,20,1408.745,8.4479
35.776,-1.859238,0.698289,1.968927,76.4163,70.1353,0.200,-43.3972,1,0.50,107.2515,739.1245,1,0.50,20,1410.838,8.4415
35.808,-1.856122,0.705262,1.969101,76.3726,70.3621,0.200,-43.3887,1,0.50,107.7404,748.3067,1,0.50,20,1412.923,8.4351
35.840,-1.852986,0.712215,1.969259,76.3383,70.5825,0.200,-43.3817,1,0.50,108.2085,757.4009,1,0.50,20,1415.019,8.4287
35.872,-1.849834,0.719144,1.969402,76.3128,70.7951,0.200,-43.3785,1,0.50,108.6559,766.3852,1,0.50,20,1417.127,8.4222
35.904,-1.846669,0.726047,1.969528,76.2952,70.9989,0.200,-43.3806,1,0.50,109.0832,775.2415,1,0.50,20,1419.245,8.4158
35.936,-1.843495,0.732921,1.969639,76.2846,71.1935,0.200,-43.3886,1,0.50,109.4909,783.9554,1,0.50,20,1421.374,8.4094
35.968,-1.840315,0.739768,1.969736,76.2802,71.3785,0.200,-43.4030,1,0.50,109.8799,792.5158,1,0.50,20,1423.513,8.4030
36.000,-1.837133,0.746585,1.969819,76.2812,71.5542,0.200,-43.4236,1,0.50,110.2508,800.9148,1,0.50,20,1425.660,8.3966
36.032,-1.833954,0.753375,1.969891,76.2868,71.7205,0.200,-43.4502,1,0.50,110.6045,809.1472,1,0.50,20,1427.815,8.3902
36.064,-1.830779,0.760138,1.969952,76.2963,71.8779,0.200,-43.4825,1,0.50,110.9419,817.2099,1,0.50,20,1429.975,8.3839
36.096,-1.827614,0.766878,1.970004,76.3092,72.0266,0.200,-43.5200,1,0.50,111.2639,825.1022,1,0.50,20,1432.140,8.3776
36.128,-1.824460,0.773596,1.970050,76.3249,72.1671,0.200,-43.5620,1,0.50,111.5713,832.8248,1,0.50,20,1434.306,8.3713
36.160,-1.821320,0.780297,1.970090,76.3431,72.3000,0.200,-43.6082,1,0.50,111.8651,840.3797,1,0.50,20,1436.472,8.3650
36.192,-1.818198,0.786984,1.970128,76.3632,72.4257,0.200,-43.6578,1,0.50,112.1459,847.7700,1,0.50,20,1438.635,8.3587
36.224,-1.815094,0.793661,1.970165,76.3852,72.5448,0.200,-43.7103,1,0.50,112.4147,854.9997,1,0.50,20,1440.794,8.3525
36.256,-1.812010,0.800332,1.970203,76.4087,72.6578,0.200,-43.7651,1,0.50,112.6721,862.0731,1,0.50,21,1442.946,8.3463
36.288,-1.808948,0.807001,1.970246,76.4337,72.7654,0.200,-43.8217,1,0.50,112.9189,868.9951,1,0.50,21,1445.089,8.3401
36.320,-1.805909,0.813672,1.970294,76.4600,72.8681,0.200,-43.8795,1,0.50,113.1556,875.7704,1,0.50,21,1447.222,8.3339
36.352,-1.802892,0.820348,1.970349,76.4876,72.9663,0.200,-43.9379,1,0.50,113.3830,882.4040,1,0.50,21,1449.345,8.3278
36.384,-1.799898,0.827034,1.970415,76.5164,73.0608,0.200,-43.9964,1,0.50,113.6016,888.9007,1,0.50,22,1451.458,8.3216
36.416,-1.796927,0.833730,1.970491,76.5464,73.1519,0.200,-44.0545,1,0.50,113.8118,895.2651,1,0.50,22,1453.560,8.3155
36.448,-1.793977,0.840441,1.970580,76.5776,73.2400,0.200,-44.1118,1,0.50,114.0143,901.5015,1,0.50,22,1455.654,8.3094
36.480,-1.791048,0.847168,1.970683,76.6098,73.3257,0.200,-44.1678,1,0.50,114.2093,907.6140,1,0.50,22,1457.741,8.3033
36.512,-1.788138,0.853913,1.970799,76.6430,73.4091,0.200,-44.2221,1,0.50,114.3974,913.6061,1,0.50,22,1459.822,8.2972
36.544,-1.785244,0.860675,1.970930,76.6770,73.4907,0.200,-44.2745,1,0.50,114.5788,919.4811,1,0.50,22,1461.902,8.2911
36.576,-1.782366,0.867456,1.971075,76.7118,73.5705,0.200,-44.3247,1,0.50,114.7539,925.2418,1,0.50,22,1463.982,8.2850
36.608,-1.779501,0.874255,1.971234,76.7471,73.6487,0.200,-44.3726,1,0.50,114.9230,930.8908,1,0.50,22,1466.064,8.2790
36.640,-1.776645,0.881069,1.971406,76.7827,73.7255,0.200,-44.4180,1,0.50,115.0863,936.4300,1,0.50,22,1468.153,8.2729
36.672,-1.773798,0.887899,1.971590,76.8185,63.8311,0.200,-44.4609,1,0.50,95.3046,553.7890,1,0.50,22,1470.249,8.2668
36.704,-1.770949,0.894824,1.971777,76.8303,64.1555,0.200,-44.4962,1,0.50,95.9770,559.7533,1,0.50,22,1472.361,8.2607
36.736,-1.768093,0.901782,1.971971,76.8502,64.4775,0.200,-44.5277,1,0.50,96.6326,565.7914,1,0.50,22,1474.491,8.2546
36.768,-1.765226,0.908771,1.972170,76.8777,64.7951,0.200,-44.5581,1,0.50,97.2705,571.8875,1,0.50,22,1476.641,8.2484
36.800,-1.762348,0.915784,1.972374,76.9123,62.7259,0.200,-44.5893,1,0.50,93.1289,530.8612,1,0.50,22,1478.810,8.2422
36.832,-1.759458,0.922880,1.972575,76.9226,63.0348,0.200,-44.6156,1,0.50,93.7626,535.7242,1,0.50,22,1480.998,8.2360
36.864,-1.756551,0.929992,1.972777,76.9396,63.3392,0.200,-44.6402,1,0.50,94.3789,540.6173,1,0.50,22,1483.206,8.2297
36.896,-1.753626,0.937115,1.972980,76.9630,63.6375,0.200,-44.6653,1,0.50,94.9773,545.5299,1,0.50,22,1485.432,8.2234
36.928,-1.750683,0.944245,1.973182,76.9922,63.9288,0.200,-44.6925,1,0.50,95.5578,550.4523,1,0.50,22,1487.675,8.2171
36.960,-1.747718,0.951376,1.973381,77.0267,64.2121,0.200,-44.7228,1,0.50,96.1204,555.3750,1,0.50,22,1489.933,8.2108
36.992,-1.744734,0.958502,1.973578,77.0662,64.4871,0.200,-44.7571,1,0.50,96.6651,560.2892,1,0.50,22,1492.203,8.2045
37.024,-1.741728,0.965618,1.973770,77.1102,64.7532,0.200,-44.7957,1,0.50,97.1920,565.1870,1,0.50,22,1494.484,8.1982
37.056,-1.738702,0.972721,1.973956,77.1583,65.0104,0.200,-44.8390,1,0.50,97.7015,570.0609,1,0.50,22,1496.771,8.1918
37.088,-1.735656,0.979804,1.974137,77.2101,65.2584,0.200,-44.8870,1,0.50,98.1937,574.9041,1,0.50,22,1499.062,8.1855
37.120,-1.732591,0.986864,1.974310,77.2652,65.4973,0.200,-44.9396,1,0.50,98.6690,579.7106,1,0.50,22,1501.354,8.1791
37.152,-1.729508,0.993898,1.974474,77.3232,65.7271,0.200,-44.9970,1,0.50,99.1279,584.4750,1,0.50,22,1503.644,8.1728
37.184,-1.726410,1.000901,1.974630,77.3838,65.9479,0.200,-45.0588,1,0.50,99.5707,589.1927,1,0.50,23,1505.930,8.1665
37.216,-1.723298,1.007872,1.974777,77.4465,66.1599,0.200,-45.1248,1,0.50,99.9980,593.8596,1,0.50,23,1508.210,8.1601
37.248,-1.720175,1.014807,1.974915,77.5111,66.3633,0.200,-45.1948,1,0.50,100.4103,598.4723,1,0.50,23,1510.481,8.1538
37.280,-1.717043,1.021706,1.975042,77.5771,66.5583,0.200,-45.2685,1,0.50,100.8080,603.0283,1,0.50,23,1512.742,8.1475
37.312,-1.713906,1.028569,1.975160,77.6442,61.2268,0.200,-45.3455,1,0.50,90.1549,536.2649,1,0.50,23,1514.994,8.1412
37.344,-1.710761,1.035476,1.975256,77.6872,45.1650,0.200,-45.4200,1,0.50,58.0628,479.3283,1,0.50,23,1517.260,8.1349
37.376,-1.707613,1.042427,1.975334,77.7063,45.6089,0.200,-45.4877,1,0.50,58.9992,479.5982,1,0.50,23,1519.545,8.1285
37.408,-1.704461,1.049359,1.975401,77.7315,46.0485,0.200,-45.5526,1,0.50,59.9182,479.9922,1,0.50,23,1521.826,8.1222
37.440,-1.701309,1.056275,1.975459,77.7622,46.4822,0.200,-45.6174,1,0.50,60.8197,480.5034,1,0.50,23,1524.104,8.1159
37.472,-1.698161,1.063175,1.975510,77.7980,46.9090,0.200,-45.6837,1,0.50,61.7038,481.1252,1,0.50,23,1526.378,8.1096
37.504,-1.695019,1.070064,1.975554,77.8385,47.3282,0.200,-45.7526,1,0.50,62.5705,481.8514,1,0.50,23,1528.647,8.1033
37.536,-1.691885,1.076942,1.975594,77.8832,47.7394,0.200,-45.8244,1,0.50,63.4201,482.6760,1,0.50,23,1530.909,8.0970
37.568,-1.688764,1.083813,1.975632,77.9317,48.1425,0.200,-45.8994,1,0.50,64.2527,483.5934,1,0.50,23,1533.164,8.0907
37.600,-1.685658,1.090680,1.975668,77.9836,28.4994,0.200,-45.9775,1,0.50,24.9926,556.6443,1,0.50,23,1535.411,8.0845
37.632,-1.682567,1.097618,1.975697,78.0112,28.9276,0.200,-46.0521,1,0.50,25.8960,551.0767,1,0.50,23,1537.682,8.0782
37.664,-1.679499,1.104548,1.975731,78.0383,29.3611,0.200,-46.1239,1,0.50,26.8077,545.7198,1,0.50,23,1539.944,8.0720
37.696,-1.676453,1.111474,1.975771,78.0654,29.7991,0.200,-46.1933,1,0.50,27.7261,540.5771,1,0.50,23,1542.198,8.0658
37.728,-1.673431,1.118402,1.975818,78.0928,30.2411,0.200,-46.2606,1,0.50,28.6500,535.6494,1,0.50,23,1544.443,8.0596
37.760,-1.670432,1.125334,1.975875,78.1210,30.6867,0.200,-46.3259,1,0.50,29.5784,530.9360,1,0.50,23,1546.681,8.0534
37.792,-1.667456,1.132275,1.975942,78.1501,31.1354,0.200,-46.3893,1,0.50,30.5101,526.4355,1,0.50,23,1548.913,8.0472
37.824,-1.664502,1.139228,1.976020,78.1805,31.5870,0.200,-46.4509,1,0.50,31.4444,522.1455,1,0.50,23,1551.139,8.0411
37.856,-1.661569,1.146194,1.976110,78.2124,32.0409,0.200,-46.5107,1,0.50,32.3802,518.0631,1,0.50,23,1553.362,8.0350
37.888,-1.658655,1.153177,1.976212,78.2460,19.4722,0.200,-46.5687,1,0.50,7.2672,807.4625,1,0.50,23,1555.583,8.0288
37.920,-1.655756,1.160256,1.976319,78.2558,19.6802,0.200,-46.6193,1,0.50,7.7239,799.3904,1,0.50,23,1557.839,8.0227
37.952,-1.652872,1.167395,1.976434,78.2525,19.8887,0.200,-46.6608,1,0.50,8.1857,791.4512,1,0.50,23,1560.117,8.0165
37.984,-1.650002,1.174591,1.976559,78.2369,20.0984,0.200,-46.6924,1,0.50,8.6523,783.6500,1,0.50,23,1562.419,8.0103
38.016,-1.647143,1.181839,1.976692,78.2100,20.3098,0.200,-46.7135,1,0.50,9.1231,775.9909,1,0.50,23,1564.744,8.0041
38.048,-1.644291,1.189137,1.976835,78.1724,20.5231,0.200,-46.7242,1,0.50,9.5980,768.4776,1,0.50,23,1567.093,7.9979
38.080,-1.641446,1.196479,1.976986,78.1251,20.7384,0.200,-46.7246,1,0.50,10.0764,761.1131,1,0.50,23,1569.467,7.9917
38.112,-1.638604,1.203862,1.977144,78.0686,20.9557,0.200,-46.7152,1,0.50,10.5581,753.9000,1,0.50,24,1571.866,7.9854
38.144,-1.635762,1.211281,1.977310,78.0036,21.1749,0.200,-46.6964,1,0.50,11.0426,746.8405,1,0.50,24,1574.290,7.9792
38.176,-1.632918,1.218730,1.977481,77.9307,21.3958,0.200,-46.6687,1,0.50,11.5296,739.9363,1,0.50,24,1576.740,7.9729
38.208,-1.630069,1.226206,1.977658,77.8505,21.6181,0.200,-46.6330,1,0.50,12.0187,733.1887,1,0.50,24,1579.214,7.9666
38.240,-1.627213,1.233702,1.977838,77.7634,21.8415,0.200,-46.5898,1,0.50,12.5095,726.5987,1,0.50,24,1581.712,7.9603
38.272,-1.624347,1.241215,1.978020,77.6701,22.0658,0.200,-46.5400,1,0.50,13.0016,720.1670,1,0.50,24,1584.232,7.9539
38.304,-1.621469,1.248738,1.978204,77.5708,22.2906,0.200,-46.4843,1,0.50,13.4947,713.8939,1,0.50,24,1586.773,7.9476
38.336,-1.618577,1.256266,1.978388,77.4662,22.5156,0.200,-46.4233,1,0.50,13.9883,707.7794,1,0.50,24,1589.331,7.9413
38.368,-1.615671,1.263795,1.978570,77.3566,22.7404,0.200,-46.3578,1,0.50,14.4821,701.8231,1,0.50,24,1591.905,7.9349
38.400,-1.612750,1.271319,1.978749,77.2425,22.9648,0.200,-46.2886,1,0.50,14.9757,696.0244,1,0.50,24,1594.491,7.9286
38.432,-1.609812,1.278834,1.978924,77.1242,23.1884,0.200,-46.2162,1,0.50,15.4687,690.3821,1,0.50,24,1597.085,7.9222
38.464,-1.606857,1.286335,1.979094,77.0022,23.4109,0.200,-46.1412,1,0.50,15.9608,684.8951,1,0.50,24,1599.684,7.9158
38.496,-1.603886,1.293819,1.979258,76.8767,14.7918,0.200,-46.0641,1,0.50,-1.2290,991.7459,1,0.50,24,1602.286,7.9094
38.528,-1.600894,1.301352,1.979405,76.7280,14.8895,0.200,-45.9810,1,0.50,-0.9680,983.6282,1,0.50,24,1604.908,7.9030
38.560,-1.597885,1.308891,1.979541,76.5678,11.5681,0.200,-45.8916,1,0.50,-7.5399,1340.0554,1,0.50,25,1607.535,7.8966
38.592,-1.594857,1.316474,1.979660,76.3846,11.6062,0.200,-45.7933,1,0.50,-7.3790,1330.6098,1,0.50,25,1610.174,7.8901
